rule	category	count	pct	examples
ama l → e l	consonant / other	1	0.01	nagaravṛddhāvapy avalāpiṣam alpīyasā mūlyena mahārhaṃ vastu māstu me labhyaṃ dharmarakṣāyai tadanuguṇenaiva mūlyenādaḥ krīyatām iti me+labhyaṃ
ā n → au n	consonant / other	1	0.01	ta ime sarvam ābhijñānikam upalabhya sa evāyam iti niścinvānā vismayamānāśca māṃ mahādevīṃ ca praśaṃsanto mantrabalāni coddhopayanto bandhanātpitarau niṣkrāmayya svaṃ rājyaṃ pratyapādayan pitarā→bandhanātpitarau +niṣkrāmayya
ama dh → e dh	consonant / other	1	0.01	ahaṃ ca tayā me dhātryā sarvamidaṃ mamāceṣṭitaṃ rahasi pitroravagamayya praharṣakāṣṭhādhirūḍhayostayoḥ pādamūlamabhaje me+dhātryā
ayam s → 'yaṃ s	anusvāra / nasal	1	0.01	asti cenmamāpi ko 'pi sāhāyyadānāvakāśas tam enam abhyupetyetyapṛccham bhadra saṃnāho 'yaṃ sāhasamavagamayati 'yaṃ+sāhasam
ḥ m → dviguṇitaghaṇṭāravo m	visarga	1	0.01	vadhye ca mayi mattahastī mṛtyuvijayo nāma hiṃsāvihārī rājagopuroparitalādhirūḍhasya paśyataḥ kāmapālanāmna uttamāmātyasya śāsanāj janakaṇṭharavadviguṇitaghaṇṭāravo maṇḍalitahastakāṇḍaṃ samabhyadhāvat ravaḥ→janakaṇṭharavadviguṇitaghaṇṭāravo +maṇḍalita
c a → g a	consonant / other	1	0.01	bhūyaśca netrā jātasaṃrambheṇa nikāmadāruṇair vāgaṅkuśapādapātair abhimukhīkṛtaḥ vāc+aṅkuśa→vāgaṅkuśapādapātair
aḥ apaviddhaḥ → o 'paviddho	visarga	1	0.01	mṛtajāta iti so 'paviddho rahasyanirbhedabhayātparijanena krīḍāśaile so+'paviddho
apaviddhaḥ r → 'paviddho r	visarga	1	0.01	mṛtajāta iti so 'paviddho rahasyanirbhedabhayātparijanena krīḍāśaile 'paviddho+rahasya
au ā → yām ā	vowel coalescence	1	0.01	tayaiva nivartamānayā niśīthe rājyavīthyām ārakṣikapuruṣair abhigṛhya tarjitayā daṇḍapāruṣyabhītayā nirbhinnaprāyaṃ rahasyam vīthau→rājyavīthyām +ārakṣika
e aharniśam → e 'harniśaṃ	anusvāra / nasal	1	0.01	śrutvā tāmanekajanmaramaṇīmasakṛdāśliṣya harṣāśrumukho muhurmuhuḥ sāntvayitvā tatprabhāvadarśite mahati mandire 'harniśaṃ bhūmidurlabhānbhogānanvabhūvam mandire+'harniśaṃ
aharniśam bh → 'harniśaṃ bh	anusvāra / nasal	1	0.01	śrutvā tāmanekajanmaramaṇīmasakṛdāśliṣya harṣāśrumukho muhurmuhuḥ sāntvayitvā tatprabhāvadarśite mahati mandire 'harniśaṃ bhūmidurlabhānbhogānanvabhūvam 'harniśaṃ+bhūmi
s → muhuḥ s	consonant / other	1	0.01	śrutvā tāmanekajanmaramaṇīmasakṛdāśliṣya harṣāśrumukho muhurmuhuḥ sāntvayitvā tatprabhāvadarśite mahati mandire 'harniśaṃ bhūmidurlabhānbhogānanvabhūvam muhur→muhurmuhuḥ +sāntvayitvā
naḥ g → ṇo g	visarga	1	0.01	so 'tibhīto mām abhipraṇamyāha ahameva mūḍho 'parāddhaḥ yastava duhitṛsaṃsargānugrāhiṇo grahagrasta ivotkrāntasīmā bhavadadhīnam ityavādīt anugrāhinaḥ→duhitṛsaṃsargānugrāhiṇo +graha
p → nendrasenābhyaśca p	consonant / other	1	0.01	aśrāvayacca tanayavārtāṃ tārāvalī kāntimatyai somadevīsulocanendrasenābhyaśca pūrvajātivṛttāntam ca→somadevīsulocanendrasenābhyaśca +pūrva
m _ → ṃ mādṛśe	anusvāra / nasal	1	0.01	sa evaṃ mādṛśe 'pi jantau paricaryānubandhī bandhurekaḥ sarvabhūtānāmalasakena svargate śvaśure jyāyasi jantau paricaryānubandhī bandhurekaḥ sarvabhūtānāmalasakena svargate śvaśure jyāyasi ca śyāle caṇḍaghoṣanāmni strīṣv atiprasaṅgāt prāgeva kṣayakṣīṇāyuṣi pañcavarṣadeśīyaṃ siṃhaghoṣanāmānaṃ paiśunyavādināṃ durmantriṇaḥ katicid āsannaṃ taraṅgabhūtāḥ evaṃ+mādṛśe
_ a → mādṛśe '	consonant / other	1	0.01	sa evaṃ mādṛśe 'pi jantau paricaryānubandhī bandhurekaḥ sarvabhūtānāmalasakena svargate śvaśure jyāyasi jantau paricaryānubandhī bandhurekaḥ sarvabhūtānāmalasakena svargate śvaśure jyāyasi ca śyāle caṇḍaghoṣanāmni strīṣv atiprasaṅgāt prāgeva kṣayakṣīṇāyuṣi pañcavarṣadeśīyaṃ siṃhaghoṣanāmānaṃ paiśunyavādināṃ durmantriṇaḥ katicid āsannaṃ taraṅgabhūtāḥ mādṛśe+'pi
a ṛ → ar	vowel coalescence	1	0.01	punaḥ prasupte rājani prāhartumadyutāsir āsīt prāha+ṛtumat→prāhartumadyutāsir
ama t → e t	consonant / other	1	0.01	sakhī me tārāvalī sapatnī ca kimapi kaluṣitāśayā rahasi bhartrā madgotrāpadiṣṭā praṇayamapyupekṣya praṇamyamānāpy asmābhir upoḍhamatsarā prāvasat me+tārāvalī
e g → ava g	consonant / other	1	0.01	mayāpi tatpitṛvyasanamākarṇya paryaśruṇā so 'bhihitaḥ saumya kiṃ tava gopāyitvā tava+gopāyitvā
ama y → e y	consonant / other	1	0.01	api tu saṃkule yadi kaścitpātayettadaṅge śastrikāṃ sarva eva me yatno bhasmāni hutamiva bhavet iti me+yatno
aḥ t → o t	visarga	1	0.01	tvayā tu muktasādhvasena mātā me bodhayitavyā yā yakṣyā vane devyā vasumatyā hastārpito yuṣmatsūnuḥ so 'nuprāptaḥ pituravasthāṃ madupalabhya buddhibalād ittham ācariṣyati arpitaḥ→hastārpito +tvad
y → meva y	consonant / other	1	0.01	punaranyo 'pi yadi syādanyāyavṛttis tamapyevameva yathārheṇa daṇḍena yojayiṣyati devaḥ iti eva→tamapyevameva +yathārheṇa
ama a → e a	consonant / other	1	0.01	na me 'nayāsti cintayā phalam me+anayā
ā u → ām u	vowel coalescence	1	0.01	krūrā khalu tārāvalī yā tvāmupalabhyāpi tattvataḥ kuberād asamarpya mahyamarpitavatī devyai vasumatyai saiva vā sadṛśakāriṇī tvā+upalabhya→tvāmupalabhyāpi
tī a → nty a	consonant / other	1	0.01	ehi pariṣvajasva iti bhūyobhūyaḥ śirasi jighranty aṅkamāropayantī tārāvalīṃ garhayantyāliṅgayantyaśrubhir abhiṣiñcatī cotkampitāṅgayaṣṭiranyādṛśīva kṣaṇamajaniṣṭa jighranty+aṅkam
naḥ a → ato '	visarga	1	0.01	janayitāpime narakādiva svargam tādṛśādavyasanāt tathābhūtam abhyudayam ārūḍhaḥ pūrṇabhadreṇa vistareṇa yathāvṛttāntamāvedito bhagavato maghavato 'pi bhāgyavantam ātmānam ajīgaṇat maghavato+'pi
iḥ g → Ø g	visarga	1	0.01	pitā me prābravīt vatsa gṛham evedam asmadīyam ativiśālaprākāravalayam akṣayyāyudhasthānam vatsa+gṛham
īḥ n → yo n	visarga	1	0.01	prakṛtayaśca bhūyasyo na me vyasanamanurudhyante bhūyasyo+na
e p → āsu p	consonant / other	1	0.01	tathāsmāsu pratividhāya tiṣṭhatsu rājāpi vijñāpitodanto jātānutāpaḥ pāragrāmikān prayogān prāyaḥ prāyuṅkta asme→tathāsmāsu +pratividhāya
ai a → ā a	vowel coalescence	1	0.01	tathā bhūte ca tasmin aṅganāsamāje kusumiteva kāśayaṣṭiḥ pāṇḍuśirasijñā sthavirā kāciccaraṇayor me nipatya trāsadīnamabrūta dīyatāmabhayadānamasmā ananyaśaraṇāya strījanāya asmai→dīyatāmabhayadānamasmā +ananya
aḥ arthapālaḥ → o 'rthapālo	visarga	1	0.01	ahamasmi dvijātivṛṣātkāmapālāddevyāṃ kāntimatyām utpanno 'rthapālo nāma utpanno+'rthapālo
arthapālaḥ n → 'rthapālo n	visarga	1	0.01	ahamasmi dvijātivṛṣātkāmapālāddevyāṃ kāntimatyām utpanno 'rthapālo nāma 'rthapālo+nāma
m k → keyaṃ k	anusvāra / nasal	1	0.01	atha devaścaṇḍasiṃho māmāhūyopahvare samājñāpayat ṛddhimati kanyakeyaṃ kalyāṇalakṣaṇā iyam→kanyakeyaṃ +kalyāṇa
tīnām d → ntīnāṃ d	anusvāra / nasal	1	0.01	iha ca no vasantīnāṃ dvādaśasamāḥ samatyayuḥ vasantīnāṃ+dvādaśa
e arthapālacaritam → e 'rthapālacaritaṃ	anusvāra / nasal	1	0.01	iti śrīdaṇḍinaḥ kṛtau daśakumāracarite 'rthapālacaritaṃ nāma caturtha ucchvāsaḥ daśakumāracarite+'rthapālacaritaṃ
arthapālacaritam n → 'rthapālacaritaṃ n	anusvāra / nasal	1	0.01	iti śrīdaṇḍinaḥ kṛtau daśakumāracarite 'rthapālacaritaṃ nāma caturtha ucchvāsaḥ 'rthapālacaritaṃ+nāma
u → andam u	vowel coalescence	1	0.01	kathaṃ tvidam iti mandamandam unmiṣan uparyacchacandrātapacchedakalpaṃ śuklāṃśukavitānamaikṣiṣi mandam→mandamandam +unmiṣan
āt n → ato n	consonant / other	1	0.01	nāhamidaṃ tattvato nāvabudhya mokṣyāmi bhūmiśayyām tattvato+na
iṇoḥ u → ṇor u	visarga	1	0.01	athāvirbhūya kāpi ravikarābhitaptakuvalayadāmatāntāṅgayaṣṭiḥ kliṣṭanivasanottarīyā niralaktakarūkṣapāṭalena niḥśvāsoṣmajarjaritatviṣā dantacchadena vamantīva kapiladhūmadhūmraṃ virahānalam anavaratasaliladhārāvisarjanādrudhirāvaśeṣamiva lohitataraṃ dvitayam akṣṇor udvahantī kulacāritrabandhanapāśavibhrameṇaikaveṇībhūtena keśapāśena nīlāṃśukacīracūḍikāparivṛtā pativratāpatākeva saṃcarantī kṣāmakṣāmāpi devatānubhāvād anatikṣīṇavarṇāvakāśā sīmantinī praṇipatantaṃ māṃ praharṣotkampitena bhujalatādvayenotthāpya putravatpariṣvajya śirasyupaghrāya vātsalyamiva stanayugalena stanyacchalāt prakṣarantī śiśireṇāśruṇā niruddhakaṇṭhī snehagadgadaṃ vyāhārṣīt vatsa yadi vaḥ kathitavatī magadharājamahiṣī vasumatī mama haste bālam arthapālaṃ nidhāya kathāṃ ca kāṃcid ātmabhartṛputrasakhījanānubaddhāṃ rājarājapravartitāṃ kṛtvāntardhānamagādātmajā maṇibhadrasyeti sāhamasmi vo jananī akṣṇor+udvahantī
_ d → niḥśvāsoṣmajarjaritatviṣā d	consonant / other	1	0.01	athāvirbhūya kāpi ravikarābhitaptakuvalayadāmatāntāṅgayaṣṭiḥ kliṣṭanivasanottarīyā niralaktakarūkṣapāṭalena niḥśvāsoṣmajarjaritatviṣā dantacchadena vamantīva kapiladhūmadhūmraṃ virahānalam anavaratasaliladhārāvisarjanādrudhirāvaśeṣamiva lohitataraṃ dvitayam akṣṇor udvahantī kulacāritrabandhanapāśavibhrameṇaikaveṇībhūtena keśapāśena nīlāṃśukacīracūḍikāparivṛtā pativratāpatākeva saṃcarantī kṣāmakṣāmāpi devatānubhāvād anatikṣīṇavarṇāvakāśā sīmantinī praṇipatantaṃ māṃ praharṣotkampitena bhujalatādvayenotthāpya putravatpariṣvajya śirasyupaghrāya vātsalyamiva stanayugalena stanyacchalāt prakṣarantī śiśireṇāśruṇā niruddhakaṇṭhī snehagadgadaṃ vyāhārṣīt vatsa yadi vaḥ kathitavatī magadharājamahiṣī vasumatī mama haste bālam arthapālaṃ nidhāya kathāṃ ca kāṃcid ātmabhartṛputrasakhījanānubaddhāṃ rājarājapravartitāṃ kṛtvāntardhānamagādātmajā maṇibhadrasyeti sāhamasmi vo jananī _→niḥśvāsoṣmajarjaritatviṣā +dantacchadena
k → mantīva k	consonant / other	1	0.01	athāvirbhūya kāpi ravikarābhitaptakuvalayadāmatāntāṅgayaṣṭiḥ kliṣṭanivasanottarīyā niralaktakarūkṣapāṭalena niḥśvāsoṣmajarjaritatviṣā dantacchadena vamantīva kapiladhūmadhūmraṃ virahānalam anavaratasaliladhārāvisarjanādrudhirāvaśeṣamiva lohitataraṃ dvitayam akṣṇor udvahantī kulacāritrabandhanapāśavibhrameṇaikaveṇībhūtena keśapāśena nīlāṃśukacīracūḍikāparivṛtā pativratāpatākeva saṃcarantī kṣāmakṣāmāpi devatānubhāvād anatikṣīṇavarṇāvakāśā sīmantinī praṇipatantaṃ māṃ praharṣotkampitena bhujalatādvayenotthāpya putravatpariṣvajya śirasyupaghrāya vātsalyamiva stanayugalena stanyacchalāt prakṣarantī śiśireṇāśruṇā niruddhakaṇṭhī snehagadgadaṃ vyāhārṣīt vatsa yadi vaḥ kathitavatī magadharājamahiṣī vasumatī mama haste bālam arthapālaṃ nidhāya kathāṃ ca kāṃcid ātmabhartṛputrasakhījanānubaddhāṃ rājarājapravartitāṃ kṛtvāntardhānamagādātmajā maṇibhadrasyeti sāhamasmi vo jananī iva→vamantīva +kapila
s → tāpatākeva s	consonant / other	1	0.01	athāvirbhūya kāpi ravikarābhitaptakuvalayadāmatāntāṅgayaṣṭiḥ kliṣṭanivasanottarīyā niralaktakarūkṣapāṭalena niḥśvāsoṣmajarjaritatviṣā dantacchadena vamantīva kapiladhūmadhūmraṃ virahānalam anavaratasaliladhārāvisarjanādrudhirāvaśeṣamiva lohitataraṃ dvitayam akṣṇor udvahantī kulacāritrabandhanapāśavibhrameṇaikaveṇībhūtena keśapāśena nīlāṃśukacīracūḍikāparivṛtā pativratāpatākeva saṃcarantī kṣāmakṣāmāpi devatānubhāvād anatikṣīṇavarṇāvakāśā sīmantinī praṇipatantaṃ māṃ praharṣotkampitena bhujalatādvayenotthāpya putravatpariṣvajya śirasyupaghrāya vātsalyamiva stanayugalena stanyacchalāt prakṣarantī śiśireṇāśruṇā niruddhakaṇṭhī snehagadgadaṃ vyāhārṣīt vatsa yadi vaḥ kathitavatī magadharājamahiṣī vasumatī mama haste bālam arthapālaṃ nidhāya kathāṃ ca kāṃcid ātmabhartṛputrasakhījanānubaddhāṃ rājarājapravartitāṃ kṛtvāntardhānamagādātmajā maṇibhadrasyeti sāhamasmi vo jananī iva→pativratāpatākeva +saṃcarantī
ī ī → ī	vowel coalescence	1	0.01	atha rājñaḥ śrāvastīśvarasya yathārthanāmno dharmavardhanasya kanyāṃ navamālikāṃ gharmakālasubhage kanyāpuravimānaharmyatale viśālakomalatalaṃ śayyātalamadhiśayānāṃ yadṛcchayopalabhya diṣṭyeyaṃ suptā parijanaśca gāḍhanidraḥ śrāvastī+īśvarasya→śrāvastīśvarasya
ā t → ṃ t	anusvāra / nasal	1	0.01	śetām ayamatra muhūrtamātraṃ brāhmaṇakumāro yāvatkṛtakṛtyā nivarteya iti tvāṃ tatra śāyayitvā tamuddeśamagamam tvāṃ+tatra
iḥ p → ā p	visarga	1	0.01	gataste śāpaḥ ityanugṛhītā sadya eva pratyāpannamahimā pratinivṛttya dṛṣṭvaiva tvāṃ yathāvadabhyajānām kathaṃ matsuta evāyaṃ vatsasyārthapālasya prāṇabhūtaḥ sakhā pramatiriti pāpayā mayāsmin ajñānād audāsīnyam ācaritam sakhā+pramatiḥ
m v → ravaṃ v	anusvāra / nasal	1	0.01	prāyudhyata cātisaṃrabdham anuprahārapravṛttasvapakṣamuktakaṇṭhīravaravaṃ vihaṅgamadvayam ravam→anuprahārapravṛttasvapakṣamuktakaṇṭhīravaravaṃ +vihaṃgama
tīm y → ntīṃ y	anusvāra / nasal	1	0.01	haṃsaravaprabodhitaścotthāya kāmapi kvaṇitanūpuramukharābhyāṃ caraṇābhyāṃ madantikam upasarantīṃ yuvatīmadrākṣam upasarantīṃ+yuvatīm
s r → r	consonant / other	1	0.01	sā tvāgatya svahastavartini citrapaṭe likhitaṃ matsadṛśaṃ kamapi puṃrūpaṃ māṃ ca paryāyeṇa nirvarṇayantī savismayaṃ savitarkaṃ saharṣaṃ ca kṣaṇamavātiṣṭhat puṃs+rūpam→puṃrūpaṃ
ayam r → 'yaṃ r	anusvāra / nasal	1	0.01	mayāpi tatra citrapaṭe matsādṛśyaṃ paśyatā taddṛṣṭiceṣṭitam anākasmikaṃ manyamānena nanu sarvasādhāraṇo 'yaṃ ramaṇīyaḥ puṇyārāmabhūmibhāgaḥ 'yaṃ+ramaṇīyaḥ
g → śrāntānīva g	consonant / other	1	0.01	dṛśyante ca te 'dhvaśrāntānīva gātrāṇi iva→'dhvaśrāntānīva +gātrāṇi
rī p → ā p	consonant / other	1	0.01	tasya duhitā pratyādeśa iva śriyaḥ prāṇā iva kusumadhanvanaḥ saukumāryaviḍambitanavamālikā navamālikā nāma kanyakā duhitā+pratyādeśa
abhūt a → 'bhūd a	consonant / other	1	0.01	etadarthameva vidyāmayaṃ śulkam arjituṃ gato 'bhūd avantinagarīm ujjayinīm asmadvaivāhyakulajaḥ ko'pi vipradārakaḥ 'bhūd+avanti
a m → cā m	consonant / other	1	0.01	durabhirakṣatayā tu duhitṝṇāṃ muktaśaiśavānām viśeṣataś cāmātṛkāṇām iha devaṃ mātṛpitṛsthānīyaṃ prajānām āpannaśaraṇam āgato 'smi a+mātṛkāṇām→cāmātṛkāṇām
i d → yāṃ d	anusvāra / nasal	1	0.01	tīrthasthānātprācyāṃ diśi gorutāntaram atikramya vānīravalayamadhyavartini kārttikeyagṛhe karatalagatena śuklāmbarayugalena sthāsyasi prāñci→tīrthasthānātprācyāṃ +diśi
_ a → _ '	consonant / other	1	0.01	adhītī caturṣvāmnāyeṣu gṛhītī ṣaṭsvaṅgeṣu ānvīkṣikīvicakṣaṇaḥ catuḥṣaṣṭikalāgamaprayogacaturaḥ viśeṣeṇa gajarathaturaṅgatantravit iṣvasanāstrakarmaṇi gadāyuddhe ca nirupamaḥ purāṇetihāsakuśalaḥ kartā kāvyanāṭakākhyāyikānām vettā sopaniṣado 'rthaśāstrasya nirmatsaro guṇeṣu viśrambhī suhṛtsu śakyaḥ saṃvibhāgaśīlaḥ śrutadharaḥ gatasmayaśca _+'rthaśāstrasya
d i → t i	consonant / other	1	0.01	adhītī caturṣvāmnāyeṣu gṛhītī ṣaṭsvaṅgeṣu ānvīkṣikīvicakṣaṇaḥ catuḥṣaṣṭikalāgamaprayogacaturaḥ viśeṣeṇa gajarathaturaṅgatantravit iṣvasanāstrakarmaṇi gadāyuddhe ca nirupamaḥ purāṇetihāsakuśalaḥ kartā kāvyanāṭakākhyāyikānām vettā sopaniṣado 'rthaśāstrasya nirmatsaro guṇeṣu viśrambhī suhṛtsu śakyaḥ saṃvibhāgaśīlaḥ śrutadharaḥ gatasmayaśca vid→gajarathaturaṅgatantravit +iṣvasana
_ a → sopaniṣado a	consonant / other	1	0.01	adhītī caturṣvāmnāyeṣu gṛhītī ṣaṭsvaṅgeṣu ānvīkṣikīvicakṣaṇaḥ catuḥṣaṣṭikalāgamaprayogacaturaḥ viśeṣeṇa gajarathaturaṅgatantravit iṣvasanāstrakarmaṇi gadāyuddhe ca nirupamaḥ purāṇetihāsakuśalaḥ kartā kāvyanāṭakākhyāyikānām vettā sopaniṣado 'rthaśāstrasya nirmatsaro guṇeṣu viśrambhī suhṛtsu śakyaḥ saṃvibhāgaśīlaḥ śrutadharaḥ gatasmayaśca _→sopaniṣado +'rthaśāstrasya
rīm m → araṃ m	anusvāra / nasal	1	0.01	sa tāvadeva tvatpādayornipatya sāmātyo narapatir anūnair arthaistvām upacchandya duhitaraṃ mahyaṃ dattvā madyogyatāsamārādhitaḥ samastameva rājyabhāraṃ mayi samarpayiṣyati duhitaraṃ+mahyaṃ
u → m u	vowel coalescence	1	0.01	sa tāvadeva tvatpādayornipatya sāmātyo narapatir anūnair arthaistvām upacchandya duhitaraṃ mahyaṃ dattvā madyogyatāsamārādhitaḥ samastameva rājyabhāraṃ mayi samarpayiṣyati tvā→arthaistvām +upacchandya
ḥ anuṣṭheyaḥ → ḥ 'nuṣṭheyo	visarga	1	0.01	so 'yamabhyupāyo 'nuṣṭheyo yadi tubhyaṃ rocate iti abhyupāyaḥ+'nuṣṭheyo
anuṣṭheyaḥ y → 'nuṣṭheyo y	visarga	1	0.01	so 'yamabhyupāyo 'nuṣṭheyo yadi tubhyaṃ rocate iti 'nuṣṭheyo+yadi
e r → ubhyaṃ r	anusvāra / nasal	1	0.01	so 'yamabhyupāyo 'nuṣṭheyo yadi tubhyaṃ rocate iti tubhyaṃ+rocate
tyāḥ v → ntyā v	visarga	1	0.01	so 'bhyadhatta saumya suhmapatis tuṅgadhanvā nāmānapatyaḥ prārthitavānamuṣminn āyatane vismṛtavindhyavāsarāgaṃ vasantyā vindhyavāsinyāḥ pādamūlād apatyadvayam vasantyā+vindhyavāsinyāḥ
ā → n ā	vowel coalescence	1	0.01	so 'bhyadhatta saumya suhmapatis tuṅgadhanvā nāmānapatyaḥ prārthitavānamuṣminn āyatane vismṛtavindhyavāsarāgaṃ vasantyā vindhyavāsinyāḥ pādamūlād apatyadvayam amuṣmin→prārthitavānamuṣminn +āyatane
a vām → a yuvayoḥ	consonant / other	1	0.01	apitu na cediha yuvayoḥ sukhanivāsakāraṇaṃ kamapyupāyam utpādayituṃ śaknuyām iha+yuvayoḥ
vām s → yuvayoḥ s	consonant / other	1	0.01	apitu na cediha yuvayoḥ sukhanivāsakāraṇaṃ kamapyupāyam utpādayituṃ śaknuyām yuvayoḥ+sukha
c → mṛdu c	consonant / other	1	0.01	madhyavilambitadrutalaye mṛdumṛdu ca praharantī tatkṣaṇaṃ cūrṇapadamadarśayat mṛdu→mṛdumṛdu +ca
p → ndrasenādibhiśca p	consonant / other	1	0.01	candrasenādibhiśca priyasakhībhiḥ saha vihṛtya vihṛtānte cābhivandya devīṃ manasā me sānurāgeṇeva parijanenānugamyamānā kuvalayaśaramiva kusumaśarasya mayyapāṅgaṃ samarpayantī sāpadeśam asakṛdāvartyamānavadanacandramaṇḍalatayā svahṛdayamiva matsamīpe preritaṃ pratinivṛttaṃ na vetyālokayantī saha sakhībhiḥ kumārīpuramagamat ca→candrasenādibhiśca +priya
e → n e	vowel coalescence	1	0.01	tayā tu smerayāsmi kathitaḥ so 'yamāryeṇājñākaro jano 'tyarthamanugṛhītaḥ yadasminn eva janmani mānuṣaṃ vapurapanīya vānarīkariṣyate asmin→yadasminn +eva
ā a → ām a	vowel coalescence	1	0.01	tvadāyatte ca rājye nālameva tvāmatikramya māmavaroddhuṃ bhīmadhanvā tvā+atikramya→tvāmatikramya
p → bahu p	consonant / other	1	0.01	so 'ham aho ramaṇīyo 'yaṃ parvatanitambabhāgaḥ kāntatareyaṃ gandhapāṣāṇavatyupatyakā śiśiram idam indīvarāravindamakarandabinducandrakottaraṃ gotravāri ramyo 'yamanekavarṇakusumamañjarībharas taruvanābhogaḥ ityatṛptatarayā dṛśā bahubahu paśyann alakṣitādhyārūḍhakṣoṇīdharaśikharaḥ śoṇībhūtamutprabhābhiḥ padmarāgasopānaśilābhiḥ kimapi nālīkaparāgadhūsaraṃ saraḥ samadhyagamam bahu→bahubahu +paśyann
ayaḥ v → yo v	visarga	1	0.01	teṣu jīvatsu na vavarṣa varṣāṇi dvādaśa daśaśatākṣaḥ kṣīṇasāraṃ sasyam oṣadhyo vandhyāḥ na phalavanto vanaspatayaḥ klībā medhāḥ kṣīṇasrotasaḥ sravantyaḥ paṅkaśeṣāṇi palvalāni nirnisyandānyutsamaṇḍalāni viralībhūtaṃ kandamūlaphalam avahīnāḥ kathāḥ galitāḥ kalyāṇotsavakriyāḥ bahulībhūtāni taskarakulāni anyonyamabhakṣayanprajāḥ paryaluṭhann itastato balākāpāṇḍurāṇi naraśiraḥkapālāni paryahiṇḍanta śuṣkāḥ kākamaṇḍalyaḥ śūnyībhūtāni nagaragrāmakharvaṭapuṭabhedanādīni oṣadhyo+vandhyāḥ
_ s → kṣīṇasrotasaḥ s	consonant / other	1	0.01	teṣu jīvatsu na vavarṣa varṣāṇi dvādaśa daśaśatākṣaḥ kṣīṇasāraṃ sasyam oṣadhyo vandhyāḥ na phalavanto vanaspatayaḥ klībā medhāḥ kṣīṇasrotasaḥ sravantyaḥ paṅkaśeṣāṇi palvalāni nirnisyandānyutsamaṇḍalāni viralībhūtaṃ kandamūlaphalam avahīnāḥ kathāḥ galitāḥ kalyāṇotsavakriyāḥ bahulībhūtāni taskarakulāni anyonyamabhakṣayanprajāḥ paryaluṭhann itastato balākāpāṇḍurāṇi naraśiraḥkapālāni paryahiṇḍanta śuṣkāḥ kākamaṇḍalyaḥ śūnyībhūtāni nagaragrāmakharvaṭapuṭabhedanādīni _→kṣīṇasrotasaḥ +sravantyaḥ
a t → ī t	consonant / other	1	0.01	amuṃ ca ropitavraṇam iṅgudītailādibhir āmiṣeṇa śākenātmanirviśeṣaṃ pupoṣa iṅguda+taila→iṅgudītailādibhir
aḥ abhimataḥ → o 'bhimato	visarga	1	0.01	dhanyakastu dattapaścādbandho vadhyabhūmiṃ nīyamānaḥ saśeṣatvādāyuṣaḥ yo mayā vikalīkṛto 'bhimato bhikṣuḥ sa cenme pāpamācakṣīta yukto me daṇḍa ity adīnam adhikṛtaṃ jagāda vikalīkṛto+'bhimato
abhimataḥ bh → 'bhimato bh	visarga	1	0.01	dhanyakastu dattapaścādbandho vadhyabhūmiṃ nīyamānaḥ saśeṣatvādāyuṣaḥ yo mayā vikalīkṛto 'bhimato bhikṣuḥ sa cenme pāpamācakṣīta yukto me daṇḍa ity adīnam adhikṛtaṃ jagāda 'bhimato+bhikṣuḥ
e api → e 'py	consonant / other	1	0.01	raktatalāṅgulī yavamatsyakamalakalaśādyanekapuṇyalekhālāñchitau karau samagulphasaṃdhī māṃsalāvaśirālau cāṅghrī jaṅghe cānupūrvavṛtte pīvarorugraste iva durupalakṣye jānunī sakṛdvibhaktaścaturasraḥ kakundaravibhāgaśobhī rathāṅgākārasaṃsthitaśca nitambabhāgaḥ tanutaramīṣannimnaṃ gambhīraṃ nābhimaṇḍalam valitrayeṇa cālaṃkṛtam udaram urobhāgavyāpināvunmagnacūcukau viśālārambhaśobhinau payodharau dhanadhānyaputrabhūyastvacihnalekhālāñchitatale snigdhodagrakomalanakhamaṇī ṛjvanupūrvavṛttatāmrāṅgulī saṃnatāṃsadeśe saukumāryavatyau nimagnaparvasaṃdhī ca bāhulate tanvī kambuvṛttabandhurā ca kandharā vṛttamadhyavibhaktarāgādharam asaṃkṣiptacārucibukam āpūrṇakaṭhinagaṇḍamaṇḍalam saṃgatānuvakranīlasnigdhabhrūlatam anatiprauḍhatilakusumasadṛśanāsikam atyasitadhavalaraktatribhāgabhāsuramadhurādhīrasaṃcāramantharāyatekṣaṇam induśakalasundaralalāṭam indranīlaśilākāraramyālakapaṅkti dviguṇakuṇḍalitamlānanālīkanālalalitalambaśravaṇapāśayugalamānanakamalam anatibhaṅguro bahulaḥ paryante 'py akapilarucirāyāmavān ekaikanisargasamasnigdhanīlo gandhagrāhī ca mūrdhajakalāpaḥ paryante+'py
