rule	category	count	pct	examples
n a → nn a	consonant / other	5	0.17	hasannapi nṛpo hanti mānayannapi durjanaḥ hasan+api→hasannapi · hasannapi nṛpo hanti mānayannapi durjanaḥ mānayan+api→mānayannapi · spṛśannapi gajo hanti jighrannapi bhujaṅgamaḥ spṛśan+api→spṛśannapi · spṛśannapi gajo hanti jighrannapi bhujaṅgamaḥ jighran+api→jighrannapi
ḥ t → Ø t	visarga	5	0.17	yāvatsa tasya vināyakasya pāṭanāyottiṣṭhati tāvattuṣṭaḥ san jagāda ahaṃ tava pratidinaṃ pañca pañca maṇḍakāndāsye khaṇḍaghṛtayutān saḥ→yāvatsa +tasya · tataḥ sa tadantikamāgatya jagāda bhadre kiṃ vidheyam sāha tvayā mama pṛṣṭhalagnena asmadgṛhaṃ samāgantavyaṃ mama patyuśca namaskāro vidheyaḥ sa+tad · sā ca saniḥśvāsaṃ rudatī dhūlipuñjaṃ darśayitvā idamuvāca yatkṛte tvaṃ kruddhaḥ sa te dravyo 'tra dhūlyāṃ patitaḥ sa+te · tatrasthaḥ sa tathā bhānū rāgaśeṣo gatāṃśukaḥ sa+tathā
r p → ḥ p	consonant / other	5	0.17	śukaḥ prāha prātaḥ punarbālapaṇḍitām ākārayitvā rājā prāha kiṃ tanmatsyahāsyakāraṇam brūhi śīghraṃ bālike sā cāha prātaḥ+punar · madhyasthāḥ punaḥ puruṣā doṣānapi guṇānapi pṛcchanti punaḥ+puruṣā · tenoktam prātaḥ pituḥ sakāśātsvayamarpayiṣyāmi prātaḥ+pituḥ · punaḥ prabhāvatyā pṛṣṭaḥ śukaḥ prāha punaḥ+prabhāvatyā
ḥ d → Ø d	visarga	5	0.17	tadarpitaṃ yadā sa dvijaḥ prātaḥ spṛśati tadā suvarṇaśatapañcakaṃ dadāti sa+dvijaḥ · madhyasthāḥ punaḥ puruṣā doṣānapi guṇānapi pṛcchanti puruṣā+doṣān · sā ca prātiveśmikayā pitṛbhāryayā kuṭṭinyā daṃṣṭrākarālayā yojitamanyaṃ rājaputram upabhuṅkte kuṭṭinyā+daṃṣṭra · tā dvāri dṛṣṭvā sahasotthāya nāśayitumudyataḥ pūrvameva saṃketitam tā+dvāri
as v → o v	consonant / other	5	0.17	tato veśyā taṃ pṛcchati tato+veśyā · tato veśyayā svakalayā bhaktyā cārādhitaḥ tato+veśyayā · tato vivādaḥ saṃjātaḥ tato+vivādaḥ · tena caivaṃ pratipanne sā madhye gatvā bhaṭṭārikāṃ pūjayitvā purato veṇīṃ sthāpayāmāsa purato+veṇīṃ
s n → r n	consonant / other	5	0.17	na bahirna gṛhaṃ rājaṃstathā te 'pi bhaviṣyati bahis+na→bahirna · evaṃ kṛtvā bahirnirgatya caraṇamaṇḍakaiḥ patiṃ gṛhāntardevīpurato nītvā jagāda nātha pūjaya gṛhādhidevatām bahis+nirgatya→bahirnirgatya · sāpi vigopakabhayād bahirnirgatya patiṃ madhye nināya bahis+nirgatya→bahirnirgatya · tatastayā svacchandā svaveṣāṃ kārayitvā bahirniṣkāsitā bahis+niṣkāsitā→bahirniṣkāsitā
ḥ g → Ø g	visarga	4	0.14	sa gṛhī sa muniḥ sādhuḥ sa ca yogī sa dhārmikaḥ sa+gṛhī · kathayanti na yācante bhikṣāhārā gṛhe gṛhe āhārāḥ→bhikṣāhārā +gṛhe · tato dravyābhāve kuṭṭinyā gṛhānniṣkāsitaḥ kuṭṭinyā+gṛhāt · tasmai pitrā vidyāścāśeṣā grāhitāḥ aśeṣāḥ→vidyāścāśeṣā +grāhitāḥ
ḥ dh → Ø dh	visarga	4	0.14	sa gṛhī sa muniḥ sādhuḥ sa ca yogī sa dhārmikaḥ sa+dhārmikaḥ · puruṣākhyānato rājan hasitāḥ śapharā dhruvam śapharā+dhruvam · sa dhavalo nāma mama milanārthaṃ samāgamat sa+dhavalo · atikleśena ye hyarthā dharmasyātikrameṇa ca arthāḥ→hyarthā +dharmasya
ḥ y → r y	visarga	4	0.14	tāvatpitā tathā bandhuryāvajjīvati mānavaḥ bandhuḥ+yāvat→bandhuryāvajjīvati · hrīnāśonmādamūrcchāmaraṇamiti jagadyātyavasthā deśaitāḥ lagnairyatpuṣpabāṇaiḥ sa jayati madanaḥ saṃnirastānyadhanvī lagnaiḥ+yat→lagnairyatpuṣpabāṇaiḥ · sabhāyāṃ nṛpateryadvadviṣame bālapaṇḍitā nṛpateḥ+yadvat→nṛpateryadvadviṣame · iti śrutvā matsyā aṭṭahāsena tathā jahasuryathā nāgarikaloke śrutam jahasuḥ+yathā→jahasuryathā
ḥ v → r v	visarga	4	0.14	ambhonidhirvahati duḥsahavāḍavāgnimaṅgīkṛtaṃ sukṛtinaḥ paripālayanti ambhonidhiḥ+vahati→ambhonidhirvahati · prāha balervarṣadine lokaḥ sarṣapānpañcarakṣakān baleḥ+varṣa→balervarṣadine · yatra svedalavairalaṃ vilulitairvyālupyate candanaṃ sacchedairmaṇitaiśca yatra raṇitaṃ na śrūyate nūpuram vilulitaiḥ+vyālupyate→vilulitairvyālupyate · piturvākyena ca suvarṇadvīpe vāṇijyāya preṣitaḥ pituḥ+vākyena→piturvākyena
j p → k p	consonant / other	4	0.14	puṃścalīvṛndasaṃyuktā suptā rātrau vaṇikpriyā vaṇij+priyā→vaṇikpriyā · ākhyāte ca tava mayā vaṇikputryā yathābhavat vaṇij+putryā→vaṇikputryā · yāvatsā kuṭṭinī peṭāṃ hastena hanti tāvatsā vaṇikputrī savitarkamavādīt vaṇij+putrī→vaṇikputrī · evaṃvidhe grīṣme ca candranāmā vaṇik prabhāvatībhāryāsameto gṛhoparibhūmikāyām ārūḍhaḥ vaṇik+prabhāvatī
as a → o a	consonant / other	4	0.14	ato 'hamanukampayā imāṃ śunakīṃ tvāṃ ca dṛṣṭvā kathayitumāgatā ato+aham · yato 'tidurlabhā rāmā pitṛmātṛparāyaṇā yato+ati · yato 'hametāvadbhirapi gale baddhairbaddhaḥ rājāpi tadākarṇya hasaṃstaṃ mumoca yato+aham · tato 'hamatiśayena duḥkhārtā tato+aham
ḥ bh → Ø bh	visarga	4	0.14	yo dānaṃ kuryātsa bhavetsarvasampadāṃ sthānam saḥ→kuryātsa +bhavet · bubhukṣitaḥ kiṃ na karoti pāpaṃ kṣīṇā narā niṣkaruṇā bhavanti niṣkaruṇā+bhavanti · tasyāścaivaṃ sthitāyā bhartā gṛhaṃ samāgamat sthitāyā+bhartā · tataśca ekadā sa bhojanāya yadopaviṣṭastadā upapatiḥ kṛtasaṃketo mārge gacchan tayā dṛṣṭaḥ sa+bhojanāya
iḥ k → Ø k	visarga	4	0.14	gaccha deva kimāścaryaṃ yatra te ramate manaḥ deva+kim · uttaramapyāha śukaḥ sa brāhmaṇo viṣādāpannaḥ putryā bālapaṇḍitayā babhāṣe tāta kathamudvignacitta iva lakṣyase tāta+katham · athāparedyuḥ savismayā prabhāvatī śukaṃ pṛcchati sma śuka kiṃ vijñātaṃ vikramārkeṇa matsyahasanakāraṇam śukaḥ prāha devi na kimapi rājñā svayaṃ jñātam śuka+kiṃ · punarutprekṣamāṇayā bālaka kiṃ kiṃ na bhaṇito 'si bālaka+kiṃ
as b → o b	consonant / other	4	0.14	tato bahiḥsthaḥ phutkaroti vañcito 'haṃ dhūrtarājena tato+bahis · yato bālakādapi hitaṃ vākyaṃ grāhyam yato+bālakāt · tato brāhmaṇo 'viralaṃ vṛttāntamācaṣṭe anena kāraṇena rājā māṃ nāgarānnirvāsayati tato+brāhmaṇo · tato bahubhirapi vaiśikairna tatsarvasvaṃ gṛhītuṃ śaknoti tato+bahuṣu
ḥ j → Ø j	visarga	4	0.14	tasya caivaṃ krandato gotrajā janāḥ kautukācca militāḥ jāḥ→gotrajā +janāḥ · hrīnāśonmādamūrcchāmaraṇamiti jagadyātyavasthā deśaitāḥ lagnairyatpuṣpabāṇaiḥ sa jayati madanaḥ saṃnirastānyadhanvī sa+jayati · yaḥ kaścitsatyo bhavati sa jaṅghayorantarān niṣkrāmyatīti prasiddham sa+jaṅghayoḥ · dhīrā jānanti pramāṇaṃ jemanasya tathāpi kathanasya ca dhīrā+jānanti
ḥ r → Ø r	visarga	4	0.14	śukaḥ sa rājā labdhopāyastadvimalabhāryādvayaṃ pṛthakpṛthaksaṃsthāpya pṛṣṭavān kiṃ yuvayoḥ pāṇigrahaṇe bhartrā vibhūṣaṇaṃ pradattaṃ dhanaṃ ca sa+rājā · rājāpīdamākarṇya puṣpahastakai rājñīmāhṛtya sammukhamavalokayāmāsa hastakaiḥ→puṣpahastakai +rājñīm · sulabhāḥ puruṣā rājansatataṃ priyavādinaḥ puruṣā+rājñ · yasmiṃlloke na dṛṣṭā hi doṣā ravikarairiva doṣā+ravi
t d → d d	consonant / other	4	0.14	uktaṃ ca prītiḥ syāddarśanādyaiḥ prathamamatha manaḥsaṅgasaṅkalpabhāvo nidrāchedastanutvaṃ vapuṣi kaluṣatā cendriyāṇāṃ nivṛttiḥ syāt+darśana→syāddarśanādyaiḥ · taddevi yaḥ karotyevamavajñāṃ vṛddhaśikṣitaḥ tat+devi→taddevi · taddaivaṃ maṇḍakapañcakaṃ ghṛtakhaṇḍayuktamādāya tadbhāryā nijakuṭumbaṃ tṛptīkaroti tat+daivam→taddaivaṃ · yāvatsā nadītīre tatra samāgatā tayā ca tāvaddṛṣṭaḥ tāvat+dṛṣṭaḥ→tāvaddṛṣṭaḥ
t r → d r	consonant / other	4	0.14	sa purohitaḥ tad uttaram ajānan purastād rājñā nirvāsyate purastād+rājñā · tayaivaṃ bodhito mūrkhaḥ sa yāvadramate na tām yāvat+ramate→yāvadramate · śukaḥ prāha kuru yadrocate bhīru yadi kartuṃ tvamīśvarā yat+rocate→yadrocate · kuru yadrocate kartuṃ yadi vetsi pratīṅgitam yat+rocate→yadrocate
iḥ t → Ø t	visarga	4	0.14	tataḥ sā bālikā tātavacanaṃ śrutvā prāha tāta tvayā yuktamuktam tāta+tvayā · kiṃ kartavyaṃ mayā kīra tvaṃ vadādya priyaṃvada kīra+tvaṃ · patirapi tuṣṭaḥ prāha bhadra tvayā nijabāndhavasya mahatī bhaktiḥ kāryetyuktvā suptaḥ bhadra+tvayā · śukaḥ prāha yadā ca patirgṛhadvāramāyayau tadā tayottaraṃ vicintyoktam nātha tvayā tāvadgṛhadvāri sthīyatāṃ yāvatsarvaṃ sajjaṃ vidhīyate nātha+tvayā
t ā → d ā	consonant / other	4	0.14	patirapi kimidamiti bruvāṇo 'tyādarāt śṛṅgāradevyā uktaḥ yattvayā etāni jhiṇṭāni devyā upavanādānītāni tata iyaṃ grahilā saṃjātā upavanāt+ānītāni→upavanādānītāni · yato 'hametāvadbhirapi gale baddhairbaddhaḥ rājāpi tadākarṇya hasaṃstaṃ mumoca tat+ākarṇya→tadākarṇya · sanmārge tāvadāste prabhavati puruṣastāvadevendriyāṇāṃ lajjāṃ tāvadvidhatte vinayamapi samālambate tāvadeva tāvat+āste→tāvadāste · yāvadātmanā na dṛṣṭaṃ tāvadasau na viḍambyaḥ yāvat+ātmanā→yāvadātmanā
ḥ y → Ø y	visarga	3	0.1	vyādhena bodhitastena sa yayau gṛhamātmanaḥ sa+yayau · tayaivaṃ bodhito mūrkhaḥ sa yāvadramate na tām sa+yāvat · avicāritagītārthāṃ mṛgā yānti parābhavam mṛgā+yānti
t u → d u	consonant / other	3	0.1	tato yāvatsā tāṃ sārikāṃ galamoṭanapūrvaṃ vināśayati tāvaduḍḍīya yayau tāvat+uḍḍīya→tāvaduḍḍīya · sa purohitaḥ tad uttaram ajānan purastād rājñā nirvāsyate tad+uttaram · tataḥ sa mūḍho yāvadevaṃ kartuṃ bahirjagāma tāvattayā gṛhādupapatirniṣkāsitaḥ gṛhāt+upapatiḥ→gṛhādupapatirniṣkāsitaḥ
ḥ u → Ø u	visarga	3	0.1	śuka uvāca yuktamidaṃ kartavyameva paraṃ duṣkaraṃ ninditaṃ ca kulastrīṇām śuka+uvāca · kadā kasminsaṅkaṭe tayā ka upāyaḥ kṛta iti ka+upāyaḥ · śuka uttaraṃ dadau devi bālapaṇḍitā dvitīye 'hni saṃyāte rājānaṃ prāha deva nāgrahaḥ kartuṃ yujyate śuka+uttaraṃ
d m → n m	consonant / other	3	0.1	pūrṇayoktam tarhi manmataṃ naraṃ bhaja mad+matam→manmataṃ · rājā ca tanmatsyahāsyakāraṇaṃ mantrijyotirvicchākunikakovidān pṛcchati tad+matsya→tanmatsyahāsyakāraṇaṃ · sā kadācinmārge bhaktaṃ muktvā tena saha sthitā kadācid+mārge→kadācinmārge
as l → o l	consonant / other	3	0.1	tato lakṣmyā sakāmayoktam yatkamapi naraṃ samānaya tato+lakṣmyā · tato lokāpavāde 'pi saṃjāte 'nuraktastadīyaḥ patirna kimapi karṇe karoti tato+loka · tato lokāpavādaḥ saṃvṛttaḥ tato+loka
e k → ava k	consonant / other	3	0.1	śukaḥ yadā kathayāmi tadā mayi suratavighātena tava kopaḥ prāṇaniṣūdanaḥ syāt tava+kopaḥ · ityuktvā dhūrtamāyāṃ kuṭṭinīmākāryedamabravīt tava kanakasahasraṃ dāsye tava+kanaka · uttaraṃ sā patyā dhṛtā satī dvitīyapatimukhamālokya prāha mayā tava kathitaṃ yadrathakāro mama patirgṛhena vidyate tava+kathitaṃ
as a → o '	consonant / other	3	0.1	ato 'syāḥ śīlaprabhāvātkevalaṃ jātismaraṇameva na bhogāḥ śunikā ca saṃjātā ato+'syāḥ · tato 'sau prītastvāṃ prati sarvaṃ dāsyati tato+'sau · tato 'sau tāṃ bahiryāntīṃ nivārya pārśvasthita eva tiṣṭhati tato+'sau
ḥ m → r m	visarga	3	0.1	tato dvayormadhyānna ko 'pi dhūrtetarayorvyaktiṃ jānāti dvayoḥ+madhyāt→dvayormadhyānna · atha grāmādhipena viṣṇurmohinīyuto dhṛtaḥ viṣṇuḥ+mohinī→viṣṇurmohinīyuto · sāpi snānaṃ kṛtvā yakṣasamīpamāgatya puṣpagandhādyairabhyarcya sarvalokānāṃ śṛṇvatāmuvāca bho bhagavanyakṣa nijabhartāramenaṃ ca grahilaṃ vinā yadyanyapuruṣaḥ spṛśati kadācana māṃ tadā tava jaṅghābhyāṃ sakāśānmama niṣkramaṇaṃ mā bhavatvityabhidhāya sarvalokasamakṣameva jaṅghayormadhye praviśya niṣkrāntā jaṅghayoḥ+madhye→jaṅghayormadhye
ḥ s → Ø s	visarga	3	0.1	tato bhāryādvayasya rukmiṇīsundarīnāmadheyasya yaḥ saṃvādaṃ vadati sa satyaḥ sa+satyaḥ · tataḥ samāgatya tasyāḥ patinā vṛkṣānmandaṃ mandamuttārya sa svagṛhaṃ preṣitaḥ sa+sva · tanmayā jñātam paramadhunā sa samāgacchatu sa+samāgacchatu
ḥ u → r u	visarga	3	0.1	tairuktam kalye bhojanāntaraṃ saṃvṛttaḥ samāgamaḥ taiḥ+uktam→tairuktam · śukaḥ prāha yadā ca tayā sa āgacchan jñānastadā upapatiruktaḥ ca tvaṃ vavvūlavṛkṣam upapatiḥ+uktaḥ→upapatiruktaḥ · nidrāntare ca patirutthāpitaḥ kathitaṃ ca tvadīyena pitrā nūpuramasmatpādād avatārya gṛhītam patiḥ+utthāpitaḥ→patirutthāpitaḥ
r s → ḥ s	consonant / other	3	0.1	sā āha svāmin nāhametānpuruṣānavalokayitumapi samarthā kiṃ punaḥ sparśanam punaḥ+sparśanam · tadarpitaṃ yadā sa dvijaḥ prātaḥ spṛśati tadā suvarṇaśatapañcakaṃ dadāti prātaḥ+spṛśati · tata āḥ kimetadityabhidhāya sā punaḥ snānārthaṃ yayau punaḥ+snāna
ñ m → an m	consonant / other	3	0.1	sā āśīrvādaṃ dattvā rājānamabravīt rājanmā mudhā viprānviḍambaya rājñ+mā→rājanmā · sā āha rājanmāṃ mā pṛccha rājñ+mām→rājanmāṃ · tato rājan me kalatraṃ narāntararataṃ jātaṃ tacca mayā jñātam tena ca duḥkhena na hasitam rājan+me
ī a → y a	vowel coalescence	3	0.1	padminyapi maṇḍakāgamanamidaṃ na jānāti padminī+api→padminyapi · rājāpi tāmāśvāsya kṛtakopo dvijātmajāsyaṃ vilokya mantriṇamavādīt kathamasmadduḥkhe sahāso 'si mantryapi sabhayamañjaliṃ baddhvābhāṣata rājan poṭakajanaistvadīyā rājñī rātrau nāḍikābhirāhatāpi na mūrchitā adhunā mūrchiteti hāsyakāraṇam mantrī+api→mantryapi · tamuttiṣṭhantamanu kalāvatyapyutthitā kalāvatī+api→kalāvatyapyutthitā
ḥ ā → r ā	visarga	3	0.1	tataḥ padminī patiṃ pṛcchati kathaṃ maṇḍakaprāptiḥ patirāha vidheḥ prasādāt patiḥ+āha→patirāha · patirāha asminkathite mahatī hāniḥ paścāttāpaśca bhaviṣyati patiḥ+āha→patirāha · rājāpi tāmāśvāsya kṛtakopo dvijātmajāsyaṃ vilokya mantriṇamavādīt kathamasmadduḥkhe sahāso 'si mantryapi sabhayamañjaliṃ baddhvābhāṣata rājan poṭakajanaistvadīyā rājñī rātrau nāḍikābhirāhatāpi na mūrchitā adhunā mūrchiteti hāsyakāraṇam nāḍikābhiḥ+āhatā→nāḍikābhirāhatāpi
r t → s t	consonant / other	3	0.1	so 'pi padminīpatiśca prātastatra jagāma prātar+tatra→prātastatra · anyasmindine prabhāvatī śukaṃ papraccha kīra punastanmatsyahāsyakāraṇaṃ rājñā jñātaṃ śrutaṃ na vā punar+tat→punastanmatsyahāsyakāraṇaṃ · itare punastaruṇīnāṃ puruṣāḥ salilameva hastagatam punar+taruṇīnām→punastaruṇīnāṃ
e a → avā	vowel coalescence	3	0.1	tataḥ sa brāhmaṇa ūrdhvabāhurjagāda tavāham atithirdhanārthī te+aham→tavāham · evaṃ tavāpi rājan ratiḥ prītiśca na bhaviṣyati te+api→tavāpi · yadā me patiḥ sameṣyati tadā svāminyahaṃ tavāgre veṇīṃ chetsyāmi te+agre→tavāgre
n t → ṃs t	anusvāra / nasal	3	0.1	tataḥ sakhīvacanātsa pumāṃstatrāyātaḥ pumān+tatra→pumāṃstatrāyātaḥ · yato 'hametāvadbhirapi gale baddhairbaddhaḥ rājāpi tadākarṇya hasaṃstaṃ mumoca hasan+tam→hasaṃstaṃ · vaiśikīṃ kṛtrimāṃ vāṇīṃ vyalīkān śapathāṃstathā śapathān+tathā→śapathāṃstathā
aḥ l → o l	visarga	3	0.1	yadāgrahaparo loke vilakṣo vikramārkavat paraḥ→yadāgrahaparo +loke · so 'pi grahilo lokaiḥ kaṇṭhe gṛhītvā tasmātpradeśāddūrīkṛtaḥ grahilo+lokaiḥ · iti nirbhartsito lajjitaśca suptaḥ nirbhartsito+lajjitaḥ
ḥ h → Ø h	visarga	3	0.1	anuktamapyūhati paṇḍito janaḥ pareṅgitajñānaphalā hi buddhayaḥ phalāḥ→pareṅgitajñānaphalā +hi · yasmiṃlloke na dṛṣṭā hi doṣā ravikarairiva dṛṣṭā+hi · kṛte pratikṛtaṃ kuryā hiṃsite pratihiṃsitam kuryā+hiṃsite
iḥ v → Ø v	visarga	2	0.07	sa ca pracchannapātakajñānādbhīto vismitaśca preṣitaśca tayā dharmavyādhapārśva vārāṇasīṃ nagarīṃ yayau pārśvaiḥ→dharmavyādhapārśva +vārāṇasīṃ · na gṛhaṃ na bahirbhūpa vaṇigvadhvā yathābhavat bhūpaiḥ→bahirbhūpa +vaṇij
t g → d g	consonant / other	2	0.07	atastvaṃ svapatim aprāpyamāṇā nijaśarīrasya katiciddinasthāyiyauvanasya puruṣāntararamaṇād gṛhāṇa phalam ramaṇāt→puruṣāntararamaṇād +gṛhāṇa · śukaḥ prāha yadā ca patirgṛhadvāramāyayau tadā tayottaraṃ vicintyoktam nātha tvayā tāvadgṛhadvāri sthīyatāṃ yāvatsarvaṃ sajjaṃ vidhīyate tāvat+gṛha→tāvadgṛhadvāri
e ā → a ā	vowel coalescence	2	0.07	evaṃ śukoktaṃ śrutvā yadā sā kautukākulacetasā nijagṛha āsīnāsti tadā śukaḥ kathāṃ prāha asti candrāvatī puraḥ gṛhe→nijagṛha +āsīnā · yadā ca bahirnirgacchantī patinā nivāritā tadā sakhīṃ prāha sakhi adya tvayā sa mānavo yakṣāyatana ākāraṇīyaḥ yathāhaṃ tatra gatvā taṃ rame āyatane→yakṣāyatana +ākāraṇīyaḥ
d n → n n	consonant / other	2	0.07	tatra sudhano nāma mohanaśreṣṭhisutaḥ tannagaravāsino haridattasya kalatraṃ lakṣmīṃ rantumīhate tad+nagara→tannagaravāsino · so 'vaśyaṃ narakaṃ yāti tanniḥśvāsahato naraḥ tad+niḥśvāsa→tanniḥśvāsahato
m kh → ṃ kh	anusvāra / nasal	2	0.07	adyāpi nojhati haraḥ kila kālakūṭaṃ kūrmo bibharti dharaṇīṃ khalu cātmapṛṣṭhe dharaṇīṃ+khalu · kharaśca pavano bhīru grīṣme sarvamidaṃ kharam idam→sarvamidaṃ +kharam
e v → ava v	consonant / other	2	0.07	svabhartari samāyāte sā kathaṃ bhavatviti kathaṃ gṛhaṃ yātviti tvaṃ sakhyastava vā kathayantu te→sakhyastava +vā · tato rājñā sabhāyāmākārya pṛṣṭaḥ tava vaco'bhiprāyaṃ na jāne tava+vacas
ama t → e t	consonant / other	2	0.07	śukaḥ sā āgacchanneva svapatiriti jñātvā taṃ kacagrahaṃ pragṛhyaivamuvāca he śaṭha sarvadā tvamiti mamāgre jalpasi yanme tvāṃ vinā nānyā vallabhā asti mama→yanme +tvāṃ · mlecchībhūtā iyaṃ veśyā sarvasvaṃ me tvayā hṛtam me+tvayā
e p → i p	consonant / other	2	0.07	tataḥ śaśiprabhā sakaṇṭhagrāhaṃ ruditvā prāha māmapi kalyāṇi puruṣāntareṇa yojaya kalyāṇi+puruṣa · śukenoktam yuktameva viśālākṣi paraṃ rantuṃ yadṛcchayā akṣe→viśālākṣi +paraṃ
e m → i m	consonant / other	2	0.07	bhaja nidrāṃ viśālākṣi mānyathā svaṃ viḍambaya akṣe→viśālākṣi +mā · tathā tvamapi kalyāṇi mā kuruṣva vṛthāgraham kalyāṇi+mā
aḥ ayam → o 'yaṃ	visarga	2	0.07	vimalo 'yaṃ dhanādyanityatāṃ śrutvā dātā babhūveti parijano 'navarataṃ cintayati vimalo+'yaṃ · yadā ca tayātiśayena vidūṣito 'yaṃ tadā bandhūnāṃ kathayāmāsa yadiyaṃ bahiḥśāyinī vidūṣito+'yaṃ
as n → o n	consonant / other	2	0.07	tato nṛpeṇa dvāvapyekatra kṛtau tato+nṛpeṇa · evaṃ kṛtvā bahirnirgatya caraṇamaṇḍakaiḥ patiṃ gṛhāntardevīpurato nītvā jagāda nātha pūjaya gṛhādhidevatām puratas→gṛhāntardevīpurato +nītvā
as d → o d	consonant / other	2	0.07	tato dvayormadhyānna ko 'pi dhūrtetarayorvyaktiṃ jānāti tato+dvayoḥ · tato dravyābhāve kuṭṭinyā gṛhānniṣkāsitaḥ tato+dravya
as bh → o bh	consonant / other	2	0.07	tato bhāryādvayasya rukmiṇīsundarīnāmadheyasya yaḥ saṃvādaṃ vadati sa satyaḥ tato+bhāryā · prāyeṇa bhūmipatayaḥ pramadā latāśca yaḥ pārśvato bhavati taṃ pariveṣṭayanti pārśvato+bhavati
aham t → 'haṃ t	anusvāra / nasal	2	0.07	tato 'haṃ tvayaiva saha gamiṣye nānyathā 'haṃ+tvayā · atrāntare 'haṃ taṃ svecchayā bhuktvā samupāgacchāmi 'haṃ+taṃ
ḥ e → r e	visarga	2	0.07	tato mantrī tayorekamevottaraṃ śrutvā jātyādikaṃ pṛṣṭavān tayoḥ+ekam→tayorekamevottaraṃ · yadā ca tairevamuktā tadā tayāpyuktam ayameva bahiḥśāyī sadaiva taiḥ+evam→tairevamuktā
m ch → ṃ ch	anusvāra / nasal	2	0.07	rājyaṃ bālanarendramantrirahitaṃ mitraṃ chalānveṣi ca bhāryāṃ yauvanagarvitāṃ pararatāṃ muñcanti ye paṇḍitāḥ mitraṃ+chala · yadā me patiḥ sameṣyati tadā svāminyahaṃ tavāgre veṇīṃ chetsyāmi veṇīṃ+chetsyāmi
s u → Ø u	consonant / other	2	0.07	yata uktam yata+uktam · teṣāmārakṣakāṇāṃ purata uktam ahamadyadinavratā yakṣaṃ dṛṣṭvā bhojanaṃ vijane vidhāsye purata+uktam
s m → r m	consonant / other	2	0.07	ārohanti śanairmṛtyā dhunvantamapi pārthivam śanais+mṛtyā→śanairmṛtyā · tāpaso dhyānaṃ śanairmuktvā evamuktavān śanais+muktvā→śanairmuktvā
aḥ avaśyam → o 'vaśyaṃ	visarga	2	0.07	madhyamantramupāyaṃ ca so 'vaśyaṃ tāta na sthiraḥ so+'vaśyaṃ · so 'vaśyaṃ narakaṃ yāti tanniḥśvāsahato naraḥ so+'vaśyaṃ
as h → o h	consonant / other	2	0.07	tato he tāta sthirībhava tato+he · yato hīnapuṇyo buddhyā mucyate yato+hīna
d ś → t ś	consonant / other	2	0.07	athānyebhyaścet śrotuṃ kautukaṃ tarhi śṛṇu ced→athānyebhyaścet +śrotuṃ · evaṃ cet śriyādevīvatkartuṃ jānāsi tadā vraja cet+śriyādevī
ḥ ayam → ḥ 'yaṃ	visarga	2	0.07	paribhāvyastvayā rājan ślokārtho 'yaṃ sadā hṛdi arthaḥ+'yaṃ · rājā prāhānvartho 'yaṃ puṣpahāsaḥ anvarthaḥ+'yaṃ
iḥ y → Ø y	visarga	2	0.07	mūḍhadhīranyathā deva yadi pṛcchasi māṃ punaḥ deva+yadi · cintāmimāṃ vahasi kiṃ gajayūthanātha yūthādviyogavinimīlitanetrayugma nāthaiḥ→gajayūthanātha +yūthāt
ñ r → an r	consonant / other	2	0.07	rājanrājapatnyāḥ sūryamapaśyantyāstatkathamasatītvaśaṅkā syāt rājñ+rāja→rājanrājapatnyāḥ · evaṃ tavāpi rājan ratiḥ prītiśca na bhaviṣyati rājan+ratiḥ
r k → ḥ k	consonant / other	2	0.07	śuko 'pyāha ahaṃ prātaḥ kathayiṣye prātaḥ+kathayiṣye · sā patyau bahirgate upapatisahitā gṛhāntaḥ krīḍati antar→gṛhāntaḥ +krīḍati
j s → k s	consonant / other	2	0.07	tatra vaṇiksutaḥ sumatirnāma tasya priyā padminī nāma vaṇij+sutaḥ→vaṇiksutaḥ · vaṇiksutaśca tāṃ narāntarāsaktāṃ na jānāti vaṇij+sutaḥ→vaṇiksutaśca
as j → o j	consonant / other	2	0.07	yato jano dhanamitraḥ yato+jano · ahaṃ ca tatrādho jālaṃ viracayiṣye adhas→tatrādho +jālaṃ
n l → ṃl l	anusvāra / nasal	2	0.07	yasyārthāḥ sa pumāṃlloke yasyārthāḥ sa ca paṇḍitaḥ pumān+loke→pumāṃlloke · yasmiṃlloke na dṛṣṭā hi doṣā ravikarairiva yasmin+loke→yasmiṃlloke
e p → ava p	consonant / other	2	0.07	yāvatsa tasya vināyakasya pāṭanāyottiṣṭhati tāvattuṣṭaḥ san jagāda ahaṃ tava pratidinaṃ pañca pañca maṇḍakāndāsye khaṇḍaghṛtayutān tava+pratidinaṃ · tava paścāttāpo bhaviṣyati tava+paścāttāpo
m gh → ṃ gh	anusvāra / nasal	2	0.07	taddaivaṃ maṇḍakapañcakaṃ ghṛtakhaṇḍayuktamādāya tadbhāryā nijakuṭumbaṃ tṛptīkaroti pañcakam→maṇḍakapañcakaṃ +ghṛta · nābhyantaraṃ ghūrṇayantyā hṛdayamanorāmadṛṣṭyā abhyantaram→nābhyantaraṃ +ghūrṇayantyā
iḥ m → Ø m	visarga	2	0.07	tatastvamapi rājendra māṃ mā pṛccha indraiḥ→rājendra +māṃ · pitroktaṃ vatsa mā viṣādaṃ vidhehi vatsa+mā
