rule	category	count	pct	examples
ā v → ṃ v	anusvāra / nasal	2	0.18	mandaṃ mandaṃ nudati pavanaścānukūlo yathā tvāṃ vāmaścāyaṃ nadati madhuraṃ cātakaste sagandhaḥ tvāṃ+vāmaḥ · avyāpannaḥ kuśalam abale pṛcchati tvāṃ viyuktaḥ pūrvābhāṣyaṃ sulabhavipadāṃ prāṇinām etad eva tvāṃ+viyuktaḥ
m kh → ṃ kh	anusvāra / nasal	2	0.18	garbhādhānakṣaṇaparicayān nūnam ābaddhamālāḥ seviṣyante nayanasubhagaṃ khe bhavantaṃ balākāḥ subhagam→nayanasubhagaṃ +khe · tasmin kāle nayanasalilaṃ yoṣitāṃ khaṇḍitānāṃ śāntiṃ neyaṃ praṇayibhir ato vartma bhānos tyajāśu yoṣitāṃ+khaṇḍitānāṃ
t c → c c	consonant / other	2	0.18	kartuṃ yacca prabhavati mahīm ucchilīndhrām avandhyāṃ tacchrutvā te śravaṇasubhagaṃ garjitaṃ mānasotkāḥ yat+ca→yacca · tvayy āsanne nayanam uparispandi śaṅke mṛgākṣyā mīnakṣobhāc calakuvalayaśrītulām eṣyatīti kṣobhāt→mīnakṣobhāc +cala
t ś → cch	consonant / other	2	0.18	kartuṃ yacca prabhavati mahīm ucchilīndhrām avandhyāṃ tacchrutvā te śravaṇasubhagaṃ garjitaṃ mānasotkāḥ tat+śrutvā→tacchrutvā · mārgaṃ tāvacchṛṇu kathayatas tvatprayāṇānurūpaṃ saṃdeśaṃ me tadanu jalada śroṣyasi śrotrapeyam tāvat+śṛṇu→tāvacchṛṇu
iḥ ś → Ø ś	visarga	2	0.18	mārgaṃ tāvacchṛṇu kathayatas tvatprayāṇānurūpaṃ saṃdeśaṃ me tadanu jalada śroṣyasi śrotrapeyam jalada+śroṣyasi · adhvaklāntaṃ pratimukhagataṃ sānumānāmrakūṭas tuṅgena tvāṃ jalada śirasā vakṣyati ślāghamānaḥ jalada+śirasā
aḥ bh → o bh	visarga	2	0.18	antaḥsāraṃ ghana tulayituṃ nānilaḥ śakṣyati tvāṃ riktaḥ sarvo bhavati hi laghuḥ pūrṇatā gauravāya sarvo+bhavati · tvām apy asraṃ navajalamayaṃ mocayiṣyaty avaśyaṃ prāyaḥ sarvo bhavati karuṇāvṛttir ārdrāntarātmā sarvo+bhavati
a ū → o	vowel coalescence	2	0.18	tīropāntastanitasubhagaṃ pāsyasi svādu yasmāt sabhrūbhaṅgaṃ mukham iva payo vetravatyāś calormi cala+ūrmi→calormi · gatvā cordhvaṃ daśamukhabhujocchvāsitaprasthasaṃdheḥ kailāsasya tridaśavanitādarpaṇasyātithiḥ syāḥ ca+ūrdhvam→cordhvaṃ
m ch → ṃ ch	anusvāra / nasal	2	0.18	gaṇḍasvedāpanayanarujāklāntakarṇotpalānāṃ chāyādānāt kṣaṇaparicitaḥ puṣpalāvīmukhānām utpalānām→gaṇḍasvedāpanayanarujāklāntakarṇotpalānāṃ +chāyā · mandākinyāḥ salilaśiśiraiḥ sevyamānā marudbhir mandārāṇām anutaṭaruhāṃ chāyayā vāritoṣṇāḥ ruhām→anutaṭaruhāṃ +chāyayā
t d → d d	consonant / other	2	0.18	vidyuddāmasphuritacakitais tatra paurāṅganānāṃ lolāpāṅgair yadi na ramase locanair vañcito 'si vidyut+dāma→vidyuddāmasphuritacakitais · sā saṃnyastābharaṇam abalā peśalaṃ dhārayantī śayyotsaṅge nihitam asakṛd duḥkhaduḥkhena gātram asakṛd+duḥkha
iḥ v → Ø v	visarga	2	0.18	saubhāgyaṃ te subhaga virahāvasthayā vyañjayantī kārśyaṃ yena tyajati vidhinā sa tvayaivopapādyaḥ subhaga+viraha · kaccit saumya vyavasitam idaṃ bandhukṛtyaṃ tvayā me pratyādeśān na khalu bhavato dhīratāṃ kalpayāmi saumya+vyavasitam
ḥ h → r h	visarga	2	0.18	svalpībhūte sucaritaphale svargiṇāṃ gāṃ gatānāṃ śeṣaiḥ puṇyair hṛtam iva divaḥ kāntimat khaṇḍam ekam puṇyair+hṛtam · bhartur mitraṃ priyam avidhave viddhi mām ambuvāhaṃ tatsaṃdeśair hṛdayanihitair āgataṃ tvatsamīpam saṃdeśaiḥ→tatsaṃdeśair +hṛdaya
ḥ b → r b	visarga	2	0.18	jālodgīrṇair upacitavapuḥ keśasaṃskāradhūpair bandhuprītyā bhavanaśikhibhir dattanṛtyopahāraḥ dhūpaiḥ→keśasaṃskāradhūpair +bandhu · hastanyastaṃ mukham asakalavyakti lambālakatvād indor dainyaṃ tvadanusaraṇakliṣṭakānter bibharti kānteḥ→tvadanusaraṇakliṣṭakānter +bibharti
ḥ l → Ø l	visarga	2	0.18	harmyeṣv asyāḥ kusumasurabhiṣv adhvakhedaṃ nayethā lakṣmīṃ paśyaṃl lalitavanitāpādarāgāṅkiteṣu nayethā+lakṣmīṃ · ye saṃrambhotpatanarabhasāḥ svāṅgabhaṅgāya tasmin muktādhvānaṃ sapadi śarabhā laṅghayeyur bhavantam śarabhā+laṅghayeyur
ā ā → ā	vowel coalescence	2	0.18	gambhīrāyāḥ payasi saritaś cetasīva prasanne chāyātmāpi prakṛtisubhago lapsyate te praveśam chāyā+ātmā→chāyātmāpi · vyālambethāḥ surabhitanayālambhajāṃ mānayiṣyan srotomūrtyā bhuvi pariṇatāṃ rantidevasya kīrtim surabhitanayā+ālambha→surabhitanayālambhajāṃ
s v → r v	consonant / other	2	0.18	nīcair vāsyaty upajigamiṣor devapūrvaṃ giriṃ te śīto vāyuḥ pariṇamayitā kānanodumbarāṇām nīcair+vāsyaty · yā vaḥ kāle vahati salilodgāram uccair vimānā muktājālagrathitam alakaṃ kāminīvābhravṛndam uccair+vimānā
ḥ bh → Ø bh	visarga	2	0.18	vyālambethāḥ surabhitanayālambhajāṃ mānayiṣyan srotomūrtyā bhuvi pariṇatāṃ rantidevasya kīrtim mūrtyāḥ→srotomūrtyā +bhuvi · kekotkaṇṭhā bhuvanaśikhino nityabhāsvatkalāpā nityajyotsnāḥ prahitatamovṛttiramyāḥ pradoṣāḥ utkaṇṭhāḥ→kekotkaṇṭhā +bhuvana
ḥ e → r e	visarga	2	0.18	prekṣiṣyante gaganagatayo nūnam āvarjya dṛṣṭir ekaṃ muktāguṇam iva bhuvaḥ sthūlamadhyendranīlam dṛṣṭir+ekaṃ · sabhrūbhaṅgaprahitanayanaiḥ kāmilakṣyeṣv amoghais tasyārambhaś caturavanitāvibhramair eva siddhaḥ vibhramaiḥ→caturavanitāvibhramair +eva
iḥ s → Ø s	visarga	2	0.18	kṛtvā tāsām adhigamam apāṃ saumya sārasvatīnām antaḥ śuddhas tvam api bhavitā varṇamātreṇa kṛṣṇaḥ saumya+sārasvatīnām · śroṣyaty asmāt param avahitā saumya sīmantinīnāṃ kāntodantaḥ suhṛdupanataḥ saṃgamāt kiṃcid ūnaḥ saumya+sīmantinīnāṃ
t g → d g	consonant / other	2	0.18	tasmād gaccher anu kanakhalaṃ śailarājāvatīrṇāṃ jahnoḥ kanyāṃ sagaratanayasvargasopānapaṅktim tasmād+gaccher · vidyudgarbhaḥ stimitanayanāṃ tvatsanāthe gavākṣe vaktuṃ dhīraḥ stanitavacanair māninīṃ prakramethāḥ vidyut+garbhaḥ→vidyudgarbhaḥ
ḥ e → Ø e	visarga	2	0.18	āsīnānāṃ surabhitaśilaṃ nābhigandhair mṛgāṇāṃ tasyā eva prabhavam acalaṃ prāpya gauraṃ tuṣāraiḥ tasyā+eva · tām āyuṣman mama ca vacanād ātmanaś copakartuṃ brūyā evaṃ tava sahacaro rāmagiryāśramasthaḥ brūyā+evaṃ
i e → y e	vowel coalescence	2	0.18	arhasy enaṃ śamayitum alaṃ vāridhārāsahasrair āpannārtipraśamanaphalāḥ saṃpado hy uttamānām arhasy+enaṃ · yasyāṃ yakṣāḥ sitamaṇimayāny etya harmyasthalāni jyotiśchāyākusumaracitāny uttamastrīsahāyāḥ mayāni→sitamaṇimayāny +etya
ī i → ī	vowel coalescence	2	0.18	yā vaḥ kāle vahati salilodgāram uccair vimānā muktājālagrathitam alakaṃ kāminīvābhravṛndam kāminī+iva→kāminīvābhravṛndam · ity ākhyāte pavanatanayaṃ maithilīvonmukhī sā tvām utkaṇṭhocchvasitahṛdayā vīkṣya saṃbhāvya caiva maithilī+iva→maithilīvonmukhī
ā t → ṃ t	anusvāra / nasal	2	0.18	antastoyaṃ maṇimayabhuvas tuṅgam abhraṃlihāgrāḥ prāsādās tvāṃ tulayitum alaṃ yatra tais tair viśeṣaiḥ tvāṃ+tulayitum · madgehinyāḥ priya iti sakhe cetasā kātareṇa prekṣyopāntasphuritataḍitaṃ tvāṃ tam eva smarāmi tvāṃ+tam
ḥ m → Ø m	visarga	2	0.18	mandākinyāḥ salilaśiśiraiḥ sevyamānā marudbhir mandārāṇām anutaṭaruhāṃ chāyayā vāritoṣṇāḥ sevyamānā+marudbhir · tvayy āsanne nayanam uparispandi śaṅke mṛgākṣyā mīnakṣobhāc calakuvalayaśrītulām eṣyatīti akṣāyāḥ→mṛgākṣyā +mīna
ḥ j → Ø j	visarga	2	0.18	śaṅkāspṛṣṭā iva jalamucas tvādṛśā jālamārgair dhūmodgārānukṛtinipuṇā jarjarā niṣpatanti tvādṛśā+jāla · śaṅkāspṛṣṭā iva jalamucas tvādṛśā jālamārgair dhūmodgārānukṛtinipuṇā jarjarā niṣpatanti nipuṇāḥ→dhūmodgārānukṛtinipuṇā +jarjarā
ḥ b → Ø b	visarga	2	0.18	vaibhrājākhyaṃ vibudhavanitāvāramukhyāsahāyā baddhālāpā bahirupavanaṃ kāmino nirviśanti sahāyāḥ→vibudhavanitāvāramukhyāsahāyā +baddha · vaibhrājākhyaṃ vibudhavanitāvāramukhyāsahāyā baddhālāpā bahirupavanaṃ kāmino nirviśanti ālāpāḥ→baddhālāpā +bahis
ā a → m a	vowel coalescence	2	0.18	yasyās toye kṛtavasatayo mānasaṃ saṃnikṛṣṭaṃ nādhyāsyanti vyapagataśucas tvām api prekṣya haṃsāḥ tvām+api · tvām apy asraṃ navajalamayaṃ mocayiṣyaty avaśyaṃ prāyaḥ sarvo bhavati karuṇāvṛttir ārdrāntarātmā tvām+apy
e s → ava s	consonant / other	2	0.18	ekaḥ sakhyās tava saha mayā vāmapādābhilāṣī kāṅkṣaty anyo vadanamadirāṃ dohadacchadmanāsyāḥ tava+saha · tām āyuṣman mama ca vacanād ātmanaś copakartuṃ brūyā evaṃ tava sahacaro rāmagiryāśramasthaḥ tava+sahacaro
ama d → e d	consonant / other	2	0.18	tāṃ jānīthāḥ parimitakathāṃ jīvitaṃ me dvitīyaṃ dūrībhūte mayi sahacare cakravākīm ivaikām me+dvitīyaṃ · sāntarhāsaṃ kathitam asakṛt pṛcchataś ca tvayā me dṛṣṭaḥ svapne kitava ramayan kāmapi tvaṃ mayeti me+dṛṣṭaḥ
ā i → e	vowel coalescence	2	0.18	pṛcchantī vā madhuravacanāṃ sārikāṃ pañjarasthāṃ kaccid bhartuḥ smarasi rasike tvaṃ hi tasya priyeti priyā+iti→priyeti · sāntarhāsaṃ kathitam asakṛt pṛcchataś ca tvayā me dṛṣṭaḥ svapne kitava ramayan kāmapi tvaṃ mayeti mayā+iti→mayeti
ā u → m u	vowel coalescence	2	0.18	ity ākhyāte pavanatanayaṃ maithilīvonmukhī sā tvām utkaṇṭhocchvasitahṛdayā vīkṣya saṃbhāvya caiva tvām+utkaṇṭhā · so 'tikrāntaḥ śravaṇaviṣayaṃ locanābhyām adṛṣṭas tvām utkaṇṭhāviracitapadaṃ manmukhenedam āha tvām+utkaṇṭhā
ḥ k → Ø k	visarga	1	0.09	tasminnadrau katicidabalāviprayuktaḥ sa kāmī nītvā māsānkanakavalayabhraṃśariktaprakoṣṭhaḥ sa+kāmī
n a → nn a	consonant / other	1	0.09	tasminnadrau katicidabalāviprayuktaḥ sa kāmī nītvā māsānkanakavalayabhraṃśariktaprakoṣṭhaḥ tasmin+adrau→tasminnadrau
ām h → īṃ h	anusvāra / nasal	1	0.09	pratyāsanne nabhasi dayitājīvitālambanārthī jīmūtena svakuśalamayīṃ hārayiṣyan pravṛttim mayām→svakuśalamayīṃ +hārayiṣyan
ḥ p → Ø p	visarga	1	0.09	sa pratyagraiḥ kuṭajakusumaiḥ kalpitārghāya tasmai prītaḥ prītipramukhavacanaṃ svāgataṃ vyājahāra sa+pratyagraiḥ
ā p → ṃ p	anusvāra / nasal	1	0.09	jātaṃ vaṃśe bhuvanavidite puṣkarāvartakānāṃ jānāmi tvāṃ prakṛtipuruṣaṃ kāmarūpaṃ maghonaḥ tvāṃ+prakṛtipuruṣaṃ
ḥ aham → ḥ 'haṃ	visarga	1	0.09	tenārthitvaṃ tvayi vidhivaśāddūrabandhurgato 'haṃ yācñā moghā varam adhiguṇe nādhame labdhakāmā gataḥ+'haṃ
aham y → 'haṃ y	anusvāra / nasal	1	0.09	tenārthitvaṃ tvayi vidhivaśāddūrabandhurgato 'haṃ yācñā moghā varam adhiguṇe nādhame labdhakāmā 'haṃ+yācñā
a ī → e	vowel coalescence	1	0.09	gantavyā te vasatir alakā nāma yakṣeśvarāṇāṃ bāhyodyānasthitaharaśiraścandrikādhautaharmyā yakṣa+īśvarāṇām→yakṣeśvarāṇāṃ
ā c → ṃ c	anusvāra / nasal	1	0.09	tvāṃ cāvaśyaṃ divasagaṇanātatparām ekapatnīm avyāpannām avihatagatir drakṣyasi bhrātṛjāyām tvāṃ+ca
as h → o h	consonant / other	1	0.09	āśābandhaḥ kusumasadṛśaṃ prāyaśo hyaṅganānāṃ sadyaḥ pāti praṇayi hṛdayaṃ viprayoge ruṇaddhi prāyaśo+hi
t b → d b	consonant / other	1	0.09	ā kailāsādbisakisalayacchedapātheyavantaḥ sampatsyante nabhasi bhavato rājahaṃsāḥ sahāyāḥ kailāsāt+bisa→kailāsādbisakisalayacchedapātheyavantaḥ
ama t → e t	consonant / other	1	0.09	mārgaṃ tāvacchṛṇu kathayatas tvatprayāṇānurūpaṃ saṃdeśaṃ me tadanu jalada śroṣyasi śrotrapeyam me+tadanu
m m → cakitaṃ m	anusvāra / nasal	1	0.09	adreḥ śṛṅgaṃ harati pavanaḥ kiṃsvid ityunmukhībhir dṛṣṭotsāhaś cakitacakitaṃ mugdhasiddhāṅganābhiḥ cakitam→cakitacakitaṃ +mugdha
e i → a i	vowel coalescence	1	0.09	ratnacchāyāvyatikara iva prekṣyametatpurastād valmīkāgrāt prabhavati dhanuḥkhaṇḍam ākhaṇḍalasya vyatikare→ratnacchāyāvyatikara +iva
s kh → ḥ kh	consonant / other	1	0.09	ratnacchāyāvyatikara iva prekṣyametatpurastād valmīkāgrāt prabhavati dhanuḥkhaṇḍam ākhaṇḍalasya dhanus+khaṇḍam→dhanuḥkhaṇḍam
s e → Ø e	consonant / other	1	0.09	sadyaḥ sīrotkaṣaṇasurabhi kṣetram āruhya mālaṃ kiṃcit paścād vraja laghugatir bhūya evottareṇa bhūya+eva
ā j → ṃ j	anusvāra / nasal	1	0.09	adhvaklāntaṃ pratimukhagataṃ sānumānāmrakūṭas tuṅgena tvāṃ jalada śirasā vakṣyati ślāghamānaḥ tvāṃ+jalada
u k → ū k	consonant / other	1	0.09	tasyās tiktair vanagajamadair vāsitaṃ vāntavṛṣṭir jambūkuñjapratihatarayaṃ toyam ādāya gaccheḥ jambu+kuñja→jambūkuñjapratihatarayaṃ
m gh → ṃ gh	anusvāra / nasal	1	0.09	antaḥsāraṃ ghana tulayituṃ nānilaḥ śakṣyati tvāṃ riktaḥ sarvo bhavati hi laghuḥ pūrṇatā gauravāya antaḥsāraṃ+ghana
iḥ t → Ø t	visarga	1	0.09	antaḥsāraṃ ghana tulayituṃ nānilaḥ śakṣyati tvāṃ riktaḥ sarvo bhavati hi laghuḥ pūrṇatā gauravāya ghana+tulayituṃ
ā r → ṃ r	anusvāra / nasal	1	0.09	antaḥsāraṃ ghana tulayituṃ nānilaḥ śakṣyati tvāṃ riktaḥ sarvo bhavati hi laghuḥ pūrṇatā gauravāya tvāṃ+riktaḥ
n c → ṃś c	anusvāra / nasal	1	0.09	ambhobindugrahaṇacaturāṃś cātakān vīkṣamāṇāḥ śreṇībhūtāḥ parigaṇanayā nirdiśanto balākāḥ caturān→ambhobindugrahaṇacaturāṃś +cātakān
s ph → ḥ ph	consonant / other	1	0.09	teṣāṃ dikṣu prathitavidiśālakṣaṇāṃ rājadhānīṃ gatvā sadyaḥ phalam avikalaṃ kāmukatvasya labdhā sadyaḥ+phalam
n u → nn u	consonant / other	1	0.09	viśrāntaḥ san vraja vananadītīrajānāṃ niṣiñcannudyānānāṃ navajalakaṇair yūthikājālakāni niṣiñcan+udyānānām→niṣiñcannudyānānāṃ
thī y → nthā y	consonant / other	1	0.09	vakraḥ panthā yadapi bhavataḥ prasthitasyottarāśāṃ saudhotsaṅgapraṇayavimukho mā sma bhūr ujjayinyāḥ panthā+yat
aḥ h → o h	visarga	1	0.09	nirvindhyāyāḥ pathi bhava rasābhyantaraḥ saṃnipatya strīṇām ādyaṃ praṇayavacanaṃ vibhramo hi priyeṣu vibhramo+hi
ḥ t → Ø t	visarga	1	0.09	saubhāgyaṃ te subhaga virahāvasthayā vyañjayantī kārśyaṃ yena tyajati vidhinā sa tvayaivopapādyaḥ sa+tvayā
ṇām p → nāṃ p	anusvāra / nasal	1	0.09	dīrghīkurvan paṭu madakalaṃ kūjitaṃ sārasānāṃ pratyūṣeṣu sphuṭitakamalāmodamaitrīkaṣāyaḥ sārasānāṃ+pratyūṣeṣu
s ś → ḥ ś	consonant / other	1	0.09	hārāṃs tārāṃs taralaguṭikān koṭiśaḥ śaṅkhaśuktīḥ śaṣpaśyāmān marakatamaṇīn unmayūkhaprarohān koṭiśaḥ+śaṅkha
ḥ a → ḥ '	visarga	1	0.09	pradyotasya priyaduhitaraṃ vatsarājo 'tra jahre haimaṃ tāladrumavanam abhūd atra tasyaiva rājñaḥ rājaḥ+'tra
īm v → aṃ v	anusvāra / nasal	1	0.09	pradyotasya priyaduhitaraṃ vatsarājo 'tra jahre haimaṃ tāladrumavanam abhūd atra tasyaiva rājñaḥ duhitrīm→priyaduhitaraṃ +vatsa
n l → ṃl l	anusvāra / nasal	1	0.09	harmyeṣv asyāḥ kusumasurabhiṣv adhvakhedaṃ nayethā lakṣmīṃ paśyaṃl lalitavanitāpādarāgāṅkiteṣu paśyaṃl+lalita
m c → a c	anusvāra / nasal	1	0.09	bhartuḥ kaṇṭhacchavir iti gaṇaiḥ sādaraṃ vīkṣyamāṇaḥ puṇyaṃ yāyās tribhuvanaguror dhāma caṇḍīśvarasya dhāma+caṇḍīśvarasya
iḥ m → Ø m	visarga	1	0.09	apyanyasmiñjaladhara mahākālam āsādya kāle sthātavyaṃ te nayanaviṣayaṃ yāvad atyeti bhānuḥ jaladharaiḥ→apyanyasmiñjaladhara +mahā
m ph → ṃ ph	anusvāra / nasal	1	0.09	kurvan saṃdhyābalipaṭahatāṃ śūlinaḥ ślāghanīyām āmandrāṇāṃ phalam avikalaṃ lapsyase garjitānām āmandrāṇāṃ+phalam
ḥ r → Ø r	visarga	1	0.09	pādanyāsaiḥ kvaṇitaraśanās tatra līlāvadhūtai ratnacchāyākhacitavalibhiś cāmaraiḥ klāntahastāḥ avadhūtaiḥ→līlāvadhūtai +ratna
s bh → r bh	consonant / other	1	0.09	paścād uccairbhujataruvanaṃ maṇḍalenābhilīnaḥ sāṃdhyaṃ tejaḥ pratinavajapāpuṣparaktaṃ dadhānaḥ uccais+bhuja→uccairbhujataruvanaṃ
tīnām r → ntīnāṃ r	anusvāra / nasal	1	0.09	gacchantīnāṃ ramaṇavasatiṃ yoṣitāṃ tatra naktaṃ ruddhāloke narapatipathe sūcibhedyais tamobhiḥ gacchantīnāṃ+ramaṇa
as v → o v	consonant / other	1	0.09	tasmin kāle nayanasalilaṃ yoṣitāṃ khaṇḍitānāṃ śāntiṃ neyaṃ praṇayibhir ato vartma bhānos tyajāśu ato+vartma
i _ → i kararudhi	consonant / other	1	0.09	prāleyāstraṃ kamalavadanāt so 'pi hartuṃ nalinyāḥ pratyāvṛttastvayi kararudhi syād analpābhyasūyaḥ tvayi+kararudhi
_ s → kararudhi s	consonant / other	1	0.09	prāleyāstraṃ kamalavadanāt so 'pi hartuṃ nalinyāḥ pratyāvṛttastvayi kararudhi syād analpābhyasūyaḥ kararudhi+syād
ānām _ → īnāṃ camūnām	anusvāra / nasal	1	0.09	rakṣāhetor navaśaśibhṛtā vāsavīnāṃ camūnām atyādityaṃ hutavahamukhe saṃbhṛtaṃ taddhi tejaḥ vāsavīnāṃ+camūnām
_ a → camūnām a	consonant / other	1	0.09	rakṣāhetor navaśaśibhṛtā vāsavīnāṃ camūnām atyādityaṃ hutavahamukhe saṃbhṛtaṃ taddhi tejaḥ camūnām+ati
t h → dd h	consonant / other	1	0.09	rakṣāhetor navaśaśibhṛtā vāsavīnāṃ camūnām atyādityaṃ hutavahamukhe saṃbhṛtaṃ taddhi tejaḥ tat+hi→taddhi
s l → r l	consonant / other	1	0.09	jyotirlekhāvalayi galitaṃ yasya barhaṃ bhavānī putrapremṇā kuvalayadalaprāpi karṇe karoti jyotis+lekhā→jyotirlekhāvalayi
ṣu g → bhir g	consonant / other	1	0.09	dhautāpāṅgaṃ haraśaśirucā pāvakes taṃ mayūraṃ paścād adrigrahaṇagurubhir garjitair nartayethāḥ guruṣu→adrigrahaṇagurubhir +garjitair
_ ā → kundakṣepānugamadhukaraśrīmuṣām ā	consonant / other	1	0.09	kundakṣepānugamadhukaraśrīmuṣām ātmabimbaṃ pātrīkurvan daśapuravadhūnetrakautūhalānām _→kundakṣepānugamadhukaraśrīmuṣām +ātma
r ś → ḥ ś	consonant / other	1	0.09	kṛtvā tāsām adhigamam apāṃ saumya sārasvatīnām antaḥ śuddhas tvam api bhavitā varṇamātreṇa kṛṣṇaḥ antaḥ+śuddhas
ñcam a → g a	consonant / other	1	0.09	tasyāḥ pātuṃ suragaja iva vyomni paścārdhalambī tvaṃ ced acchasphaṭikaviśadaṃ tarkayes tiryag ambhaḥ tiryag+ambhaḥ
mpadaḥ h → ṃpado h	visarga	1	0.09	arhasy enaṃ śamayitum alaṃ vāridhārāsahasrair āpannārtipraśamanaphalāḥ saṃpado hy uttamānām saṃpado+hy
t ū → d ū	consonant / other	1	0.09	yasmin dṛṣṭe karaṇavigamād ūrdhvam uddhūtapāpāḥ kalpiṣyante sthiragaṇapadaprāptaye śraddadhānāḥ vigamāt→karaṇavigamād +ūrdhvam
aḥ g → o g	visarga	1	0.09	śabdāyante madhuram anilaiḥ kīcakāḥ pūryamāṇāḥ saṃraktābhis tripuravijayo gīyate kiṃnarībhiḥ vijayaḥ→tripuravijayo +gīyate
ñcam ā → g ā	consonant / other	1	0.09	tenodīcīṃ diśam anusares tiryag āyāmaśobhī śyāmaḥ pādo baliniyamanābhyudyatasyeva viṣṇoḥ tiryag+āyāma
am d → īṃ d	anusvāra / nasal	1	0.09	tenodīcīṃ diśam anusares tiryag āyāmaśobhī śyāmaḥ pādo baliniyamanābhyudyatasyeva viṣṇoḥ udañcam→tenodīcīṃ +diśam
ā s → ṃ s	anusvāra / nasal	1	0.09	tatrāvaśyaṃ valayakuliśodghaṭṭanodgīrṇatoyaṃ neṣyanti tvāṃ surayuvatayo yantradhārāgṛhatvam tvāṃ+sura
e y → ava y	consonant / other	1	0.09	tābhyo mokṣas tava yadi sakhe gharmalabdhasya na syāt krīḍālolāḥ śravaṇaparuṣair garjitair bhāyayes tāḥ tava+yadi
r t → s t	consonant / other	1	0.09	antastoyaṃ maṇimayabhuvas tuṅgam abhraṃlihāgrāḥ prāsādās tvāṃ tulayitum alaṃ yatra tais tair viśeṣaiḥ antar+toyam→antastoyaṃ
s ch → ś ch	consonant / other	1	0.09	yasyāṃ yakṣāḥ sitamaṇimayāny etya harmyasthalāni jyotiśchāyākusumaracitāny uttamastrīsahāyāḥ jyotis+chāyā→jyotiśchāyākusumaracitāny
i b → ī b	consonant / other	1	0.09	nīvībandhocchvāsitaśithilaṃ yatra bimbādharāṇāṃ kṣaumaṃ rāgādanibhṛtakareṣv ākṣipatsu priyeṣu nīvi+bandha→nīvībandhocchvāsitaśithilaṃ
s u → r u	consonant / other	1	0.09	vaibhrājākhyaṃ vibudhavanitāvāramukhyāsahāyā baddhālāpā bahirupavanaṃ kāmino nirviśanti bahis+upavanam→bahirupavanaṃ
s c → ś c	consonant / other	1	0.09	matvā devaṃ dhanapatisakhaṃ yatra sākṣād vasantaṃ prāyaś cāpaṃ na vahati bhayān manmathaḥ ṣaṭpadajyam prāyaś+cāpaṃ
t l → l l	consonant / other	1	0.09	tatrāgāraṃ dhanapatigṛhān uttareṇāsmadīyaṃ dūrāl lakṣyaṃ surapatidhanuścāruṇā toraṇena dūrāl+lakṣyaṃ
ḥ ch → ś ch	visarga	1	0.09	vāpī cāsmin marakataśilābaddhasopānamārgā haimaiśchannā vikacakamalaiḥ snigdhavaidūryanālaiḥ haimaiḥ+channā→haimaiśchannā
i c → e c	consonant / other	1	0.09	madgehinyāḥ priya iti sakhe cetasā kātareṇa prekṣyopāntasphuritataḍitaṃ tvāṃ tam eva smarāmi sakhe+cetasā
ā v → ī v	consonant / other	1	0.09	tanmadhye ca sphaṭikaphalakā kāñcanī vāsayaṣṭir mūle baddhā maṇibhir anatiprauḍhavaṃśaprakāśaiḥ kāñcanī+vāsayaṣṭir
ama y → e y	consonant / other	1	0.09	tālaiḥ śiñjāvalayasubhagair nartitaḥ kāntayā me yām adhyāste divasavigame nīlakaṇṭhaḥ suhṛd vaḥ me+yām
_ kh → alpālpabhāsaṃ kh	anusvāra / nasal	1	0.09	arhasy antarbhavanapatitāṃ kartum alpālpabhāsaṃ khadyotālīvilasitanibhāṃ vidyudunmeṣadṛṣṭim _→alpālpabhāsaṃ +khadyota
t y → d y	consonant / other	1	0.09	śroṇībhārād alasagamanā stokanamrā stanābhyāṃ yā tatra syād yuvatīviṣaye sṛṣṭir ādyaiva dhātuḥ syād+yuvatī
u e → v e	vowel coalescence	1	0.09	gāḍhotkaṇṭhāṃ guruṣu divaseṣv eṣu gacchatsu bālāṃ jātāṃ manye śiśiramathitāṃ padminīṃ vānyarūpām divaseṣv+eṣu
iḥ n → Ø n	visarga	1	0.09	utsaṅge vā malinavasane saumya nikṣipya vīṇāṃ madgotrāṅkaṃ viracitapadaṃ geyam udgātukāmā saumya+nikṣipya
as bh → o bh	consonant / other	1	0.09	tantrīm ārdrāṃ nayanasalilaiḥ sārayitvā kathaṃcid bhūyo bhūyaḥ svayam api kṛtāṃ mūrcchanāṃ vismarantī bhūyo+bhūyaḥ
hanām v → chanāṃ v	anusvāra / nasal	1	0.09	tantrīm ārdrāṃ nayanasalilaiḥ sārayitvā kathaṃcid bhūyo bhūyaḥ svayam api kṛtāṃ mūrcchanāṃ vismarantī mūrcchanāṃ+vismarantī
um n → vīṃ n	anusvāra / nasal	1	0.09	matsaṃdeśaiḥ sukhayitum alaṃ paśya sādhvīṃ niśīthe tām unnidrām avaniśayanāṃ saudhavātāyanasthaḥ sādhvīṃ+niśīthe
ṣu y → bhir y	consonant / other	1	0.09	nītā rātriḥ kṣaṇa iva mayā sārdham icchāratair yā tām evoṣṇair virahamahatīm aśrubhir yāpayantīm aśrubhir+yāpayantīm
ṣu p → bhiḥ p	consonant / other	1	0.09	cakṣuḥ khedāt salilagurubhiḥ pakṣmabhiśchādayantīṃ sābhre 'hnīva sthalakamalinī na prabuddhāṃ na suptām guruṣu→salilagurubhiḥ +pakṣmabhiḥ
