rule	category	count	pct	examples
r ś → ḥ ś	consonant / other	2	0.2	itthaṃ niścitavān asi bhramara he yad vāraṇo 'dyāpy asā antaḥśūnyakaro niṣeyata iti bhrātaḥ ka eṣa grahaḥ antar+śūnya→antaḥśūnyakaro · etās tā niravagrahograkarabhollīḍhārdharūḍhāḥ punaḥ śamyo bhrāmyasi mūḍha nirmaruti kiṃ mithyaiva martuṃ marau punaḥ+śamyo
d ś → cch	consonant / other	2	0.2	āstāṃ tāvad baka yadi tathā vetthi kiṃcicchlathāṃsas tūṣṇīm evāsitum api sakhe tvaṃ kathaṃ me na haṃsaḥ kiṃcid+ślatha→kiṃcicchlathāṃsas · mūlaṃ cecchucipaṅkajaśrutir iyaṃ kasmād guṇā yady amī kiṃ chidrāṇi mṛṇāla bhavatas tattvaṃ na manyāmahe ced+śuci→cecchucipaṅkajaśrutir
e e → a	vowel coalescence	2	0.2	karabha rasabhāt kroṣṭuṃ vāñchasy aho śravaṇajvaraḥ śaraṇam athavānṛjvī dīrghā tavaiva śirodharā te+eva→tavaiva · sādhūtpātaghanaugha sādhu sudhiyā dhyeyaṃ dharāyām idaṃ ko 'nyaḥ kartum alaṃ tavaiva ghaṭate karmedṛśaṃ duṣkaram te+eva→tavaiva
t u → d u	consonant / other	2	0.2	na paṅkād udbhūtir na jalasahavāsavyasanitā vapur digdhaṃ kāntyā sthalanalinaratnadyutimuṣā paṅkād+udbhūtir · nāmāpy anyataror nimīlitam abhūt tat tāvad unmīlitaṃ prasthāne skhalataḥ svavartmani vidher apy udgṛhītaḥ karaḥ tāvad+unmīlitaṃ
ḥ h → Ø h	visarga	2	0.2	vyadhāsyad durvedhā hṛdayalaghimānaṃ yadi na te tvam evaiko lakṣmyāḥ paramam abhaviṣyaḥ padam iha durvedhā+hṛdaya · yathāphalarddhisvārohā hā mātaḥ kvāgaman drumāḥ ārohāḥ→yathāphalarddhisvārohā +hā
ś v → g v	consonant / other	2	0.2	digvyāpini śabdaguṇe śaṅkhaḥ sambhāvanābhūmiḥ diś+vyāpini→digvyāpini · lokaś cāyam aniṣṭadarśanakṛtād dṛgvaiśasān mocito yuktaṃ kāṣṭhika lūnavān yad asi tām āmrālim ākālikīm dṛś+vaiśasāt→dṛgvaiśasān
s e → Ø e	consonant / other	2	0.2	malayajaḥ sumanobhir anāśrito yad ata eva phalena viyujyate ata+eva · stabdhasya niṣkriyatayāstabhiyo 'sya nūnam aśnanti gomṛgagaṇāḥ pura eva sasyam pura+eva
m r → ṃ r	anusvāra / nasal	2	0.2	labdhaṃ cirād amṛtavat kim amṛtyave syād dīrghaṃ rasāyanavad āyur api pradadyāt dīrghaṃ+rasāyana · āhūteṣu vihaṅgameṣu maśako nāyān puro vāryate madhevāridhi vā vasaṃstṛṇamaṇir dhatte maṇīnāṃ rucam maṇīnāṃ+rucam
t ā → d ā	consonant / other	2	0.2	labdhaṃ cirād amṛtavat kim amṛtyave syād dīrghaṃ rasāyanavad āyur api pradadyāt vat→rasāyanavad +āyur · yasminn utthāpyamāne jananayanapathopadravas tāvad āstāṃ kenopāyena sādhyo vapuṣi kaluṣatādoṣa eṣa tvayaiva tāvad+āstāṃ
d s → t s	consonant / other	2	0.2	chinnas tṛptasuhṛt sa candanatarur yūyaṃ palāyyāgatā bhogābhyāsasukhāsikāḥ pratidinaṃ tā vismṛtās tatra vaḥ suhṛd→tṛptasuhṛt +sa · evaṃ cet sarasasvabhāvamahimā jāḍyaṃ kim etādṛśaṃ yady eṣā ca nisargataḥ sarasatā kiṃ granthimattedṛśī cet+sa
d k → t k	consonant / other	2	0.2	daṃṣṭrākoṭiviṣolkayā pratikṛtaṃ tasya prahartur na cet kiṃ tenaiva saha svayaṃ na lavaśo yātāḥ stha bho bhoginaḥ cet+kiṃ · sarvasyaupayikāni yāni katicit kṣetrāṇi tatrāśaniḥ sarvān aupayikeṣu dagdhasikatāraṇyeṣv apāṃ vṛṣṭayaḥ katicit+kṣetrāṇi
as y → o y	consonant / other	2	0.2	daṃṣṭrākoṭiviṣolkayā pratikṛtaṃ tasya prahartur na cet kiṃ tenaiva saha svayaṃ na lavaśo yātāḥ stha bho bhoginaḥ lavaśo+yātāḥ · etat tasya mukhāt kiyat kamalinīpatre kaṇaṃ vāriṇo yan muktāmaṇir ity amaṃsta sa jaḍaḥ śṛṇvan yad asmād api vāriṇo+yan
a k → ā k	consonant / other	2	0.2	daṃṣṭrākoṭiviṣolkayā pratikṛtaṃ tasya prahartur na cet kiṃ tenaiva saha svayaṃ na lavaśo yātāḥ stha bho bhoginaḥ daṃṣṭra+koṭi→daṃṣṭrākoṭiviṣolkayā · daṃṣṭrākarālamakarālikarālitābhiḥ kiṃ bhāyayaty aparam ūrmiparamparābhiḥ daṃṣṭra+karāla→daṃṣṭrākarālamakarālikarālitābhiḥ
m ch → ṃ ch	anusvāra / nasal	2	0.2	kiṃ jāto 'si catuṣpathe ghanatarachāyo 'si kiṃ chāyayā saṃnaddhaḥ phalito 'si kiṃ phalabharaiḥ pūrṇo 'si kiṃ saṃnataḥ kiṃ+chāyayā · mūlaṃ cecchucipaṅkajaśrutir iyaṃ kasmād guṇā yady amī kiṃ chidrāṇi mṛṇāla bhavatas tattvaṃ na manyāmahe kiṃ+chidrāṇi
āt s → ataḥ s	consonant / other	2	0.2	he sadvṛkṣa sahasva samprati sakhe śākhāśikhākarṣaṇakṣobhāmoṭanabhañjanāni janataḥ svair eva duśceṣṭitaiḥ janataḥ+svair · evaṃ cet sarasasvabhāvamahimā jāḍyaṃ kim etādṛśaṃ yady eṣā ca nisargataḥ sarasatā kiṃ granthimattedṛśī nisargataḥ+sarasa
ḥ e → r e	visarga	2	0.2	he sadvṛkṣa sahasva samprati sakhe śākhāśikhākarṣaṇakṣobhāmoṭanabhañjanāni janataḥ svair eva duśceṣṭitaiḥ svair+eva · maulau sanmaṇayo gṛhaṃ giriguhā tyāgitvam ātmatvaco niryatnopanataś caiva vṛttir anilair ekatra caryedṛśī anilair+ekatra
as a → o '	consonant / other	2	0.2	puṃsaḥ śaktir iyaty asau tu phaled adyāthavā śvo 'thavā kāle kvāpy athavā kadācid athavā na tv eva vedhāḥ prabhuḥ śvo+'thavā · puṃstvād api pravicaled yadi yady adho 'pi yāyād yadi praṇayane na mahān api syāt adho+'pi
s p → ḥ p	consonant / other	2	0.2	tvanmūle puruṣāyuṣaṃ gatam idaṃ dehena saṃśuṣyatā kṣodīyāṃsam api kṣaṇaṃ param ataḥ śaktiḥ kutaḥ prāṇitum kutaḥ+prāṇitum · hemakāra sudhiye namo 'stu te dustareṣu bahuśaḥ parīkṣitum bahuśaḥ+parīkṣitum
d m → n m	consonant / other	2	0.2	tvanmūle puruṣāyuṣaṃ gatam idaṃ dehena saṃśuṣyatā kṣodīyāṃsam api kṣaṇaṃ param ataḥ śaktiḥ kutaḥ prāṇitum tvad+mūle→tvanmūle · mudritaṃ tv adhamaceṣṭitaṃ tvayā tanmukhāmbukaṇikāḥ pratīcchatā tad+mukha→tanmukhāmbukaṇikāḥ
a ī → e	vowel coalescence	2	0.2	paśyāmaḥ kim ayaṃ prapatsyata iti svalpābhrasiddhakriyair darpād dūram upekṣitena balavat karmeritair mantribhiḥ karma+īritaiḥ→karmeritair · sādhūtpātaghanaugha sādhu sudhiyā dhyeyaṃ dharāyām idaṃ ko 'nyaḥ kartum alaṃ tavaiva ghaṭate karmedṛśaṃ duṣkaram karma+īdṛśam→karmedṛśaṃ
r p → ḥ p	consonant / other	2	0.2	asyātyantam abhājanasya jaladāraṇyoṣarasyāpi kiṃ jātā paśya punaḥ punar eva paruṣā saivāsya dagdhā chaviḥ punaḥ+punar · tasyāntaḥ smitamātrakeṇa janayañjīvāpahāraṃ kṣaṇād bhrātaḥ pratyupakāriṇāṃ dhuri paraṃ vetālalīlāyase bhrātaḥ+pratyupakāriṇāṃ
t n → n n	consonant / other	2	0.2	nodvegaṃ yadi yāsi yady avahitaḥ karṇaṃ dadāsi kṣaṇaṃ tvāṃ pṛcchāmi yad ambudhe kimapi tanniścitya dehyuttaram tat+niścitya→tanniścitya · kṣaṇam upagataḥ karṇopāntaṃ parasya puraḥ sthitān viśikha nipatan krūraṃ dūrān nṛśaṃsa nihaṃsi yat dūrān+nṛśaṃsa
n j → ñ j	consonant / other	2	0.2	naiko 'rthitāni dadann arthijanāya khinno gṛhṇañ jarattṛṇalavaṃ tu na lajjate 'nyaḥ gṛhṇañ+jarat · tasyāntaḥ smitamātrakeṇa janayañjīvāpahāraṃ kṣaṇād bhrātaḥ pratyupakāriṇāṃ dhuri paraṃ vetālalīlāyase janayan+jīva→janayañjīvāpahāraṃ
ḥ m → Ø m	visarga	2	0.2	na samprāpto vṛddhiṃ sa yadi bhṛśam akṣetrapatitaḥ kim ikṣor doṣo 'yaṃ na punar aguṇāyā marubhuvaḥ guṇāyāḥ→aguṇāyā +maru · vyālās te 'pi dadhaty amī sadasator mūḍhā maṇīn mūrdhabhir naucityād guṇaśalināṃ kvacid api bhraṃśo 'styalaṃ cintayā mūḍhā+maṇīn
r s → ḥ s	consonant / other	2	0.2	antaḥsāramukhena dhig aho te mārutenāmunā paśyātyantacalena sadma mahatām ākāśam āropitā antar+sāra→antaḥsāramukhena · tasyāntaḥ smitamātrakeṇa janayañjīvāpahāraṃ kṣaṇād bhrātaḥ pratyupakāriṇāṃ dhuri paraṃ vetālalīlāyase antar→tasyāntaḥ +smita
i ī → ī	vowel coalescence	2	0.2	re dandaśūka yad ayogyam apīśvaras tvāṃ vātsalyatau nayati nūpuradhāma satyam api+īśvaraḥ→apīśvaras · abhyuddharet tad api viśvam itīdṛśīyaṃ kenāpi dik prakaṭitā puruṣottamena iti+īdṛśā→itīdṛśīyaṃ
ḥ r → Ø r	visarga	2	0.2	kallolavellitadṛṣatparuṣaprahārai ratnāny amūni makarālaya māvamaṃsthāḥ prahāraiḥ→kallolavellitadṛṣatparuṣaprahārai +ratnāny · ye digdhveva kṛtā viṣeṇa kusṛtir yeṣāṃ kiyad bhaṇyate lokaṃ hantum anāgasaṃ dvirasanā randhreṣu ye jāgrati dvirasanā+randhreṣu
n t → ṃs t	anusvāra / nasal	2	0.2	āhūteṣu vihaṅgameṣu maśako nāyān puro vāryate madhevāridhi vā vasaṃstṛṇamaṇir dhatte maṇīnāṃ rucam vasan+tṛṇamaṇiḥ→vasaṃstṛṇamaṇir · supto 'dyāpi na budhyate tad itarāṃs tāvat pratīkṣāmahe velām ity udaraṃpriyā madhulihaḥ soḍhuṃ kṣaṇaṃ na kṣamāḥ itarāṃs+tāvat
ḥ k → Ø k	visarga	2	0.2	grastaḥ sa kaustubhamaṇīndrasapatnaratnaniryatnagumphanakavaikaṭikerṣyayāntaḥ sa+kaustubha · teṣv eva pratisaṃvidhānavikalaṃ paśyatsu sākṣiṣv iva drāg darpoddhuram āgateṣv api na sa kṣīyeta yady anyathā sa+kṣīyeta
m b → ṃ b	anusvāra / nasal	2	0.2	saṃśuṣyan pṛṣadaṃśa eṣa kurutāṃ mūkaḥ sthito 'py atra kiṃ gehe kiṃ bahunā 'dhunā gṛhapateś caurāś caranty ākhavaḥ kiṃ+bahunā · na sambhavati kiṃ tv idaṃ bata vikāsidhāmnā vinā sad apy asad iva sthitaṃ sphuritam anta ojasvinām idaṃ+bata
t e → d e	consonant / other	2	0.2	śete codgatanābhipadmavilasadbrahmeha devaḥ svayaṃ daivād eti jaḍaḥ svakukṣibhṛtaye so 'pyambudhir nimnatām daivād+eti · ka evaṃ jānīte nijakarapuṭīkoṭaragataṃ kṣaṇād enaṃ tāmyattiminikaram āpāsyati muniḥ kṣaṇād+enaṃ
vaḥ a → yuṣmākam a	visarga	1	0.1	yuṣmākam ambaramaṇeḥ prathame mayūkhās te maṅgalaṃ vidadhatūdayarāgabhājaḥ yuṣmākam+ambaramaṇeḥ
āḥ i → īr i	visarga	1	0.1	kurvanti ye divasajanmamahotsaveṣu sindūrapāṭalamukhīr iva dikpurandhrīḥ mukhāḥ→sindūrapāṭalamukhīr +iva
m jh → ṃ jh	anusvāra / nasal	1	0.1	baddhā yad arpaṇaraseṇa vimardapūrvam arthān kathaṃ jhaṭiti tān prakṛtān na dadyuḥ kathaṃ+jhaṭiti
u ā → v ā	vowel coalescence	1	0.1	nanv āśrayasthitir iyaṃ tava kālakūṭa kenottarottaraviśiṣṭapadopadiṣṭā nanv+āśraya
e k → ava k	consonant / other	1	0.1	nanv āśrayasthitir iyaṃ tava kālakūṭa kenottarottaraviśiṣṭapadopadiṣṭā tava+kālakūṭa
r kh → ḥ kh	consonant / other	1	0.1	prāg arṇavasya hṛdaye vṛṣalakṣmaṇo 'tha kaṇṭhe 'dhunā vasasi vāci punaḥ khalānām punaḥ+khalānām
tyām h → ntyāṃ h	anusvāra / nasal	1	0.1	māne necchati vārayaty upaśame kṣmām ālikhantyāṃ hriyāṃ svātantrye parivṛtya tiṣṭhati karau vyādhūya dhairyaṃ gate ālikhantyāṃ+hriyāṃ
yām s → iyāṃ s	anusvāra / nasal	1	0.1	māne necchati vārayaty upaśame kṣmām ālikhantyāṃ hriyāṃ svātantrye parivṛtya tiṣṭhati karau vyādhūya dhairyaṃ gate hriyāṃ+svātantrye
au i → āv i	vowel coalescence	1	0.1	ravir asāv iyatāsya guṇeṣu kā sakalalokacamatkṛtiṣu kṣatiḥ asāv+iyatā
ḥ bh → r bh	visarga	1	0.1	santo 'py asanta iva cet pratibhānti bhānor bhāsāvṛte nabhasi śītamayūkhamukhyāḥ bhānor+bhāsā
ā ā → ā	vowel coalescence	1	0.1	santo 'py asanta iva cet pratibhānti bhānor bhāsāvṛte nabhasi śītamayūkhamukhyāḥ bhāsā+āvṛte→bhāsāvṛte
as n → o n	consonant / other	1	0.1	gate tasmin bhānau tribhuvanasamunmeṣavirahavyathāṃ candro neṣyaty anucitam ato nāsty asadṛśam ato+na
e api → e 'py	consonant / other	1	0.1	sūryād anyatra yaccandre 'py arthāsaṃsparśi tat kṛtam candre+'py
t c → c c	consonant / other	1	0.1	sūryād anyatra yaccandre 'py arthāsaṃsparśi tat kṛtam yat+candre→yaccandre
m t → a t	anusvāra / nasal	1	0.1	khadyota iti kīṭasya nāma tuṣṭena kenacit nāma+tuṣṭena
ḥ g → r g	visarga	1	0.1	dantāntakuntamukhasaṃtatapātaghātasaṃtāḍitonnatagirir gaja eva vetti giriḥ→dantāntakuntamukhasaṃtatapātaghātasaṃtāḍitonnatagirir +gaja
c → syaiva c	consonant / other	1	0.1	atyunnativyasaninaḥ śiraso 'dhunaiṣa svasyaiva cātakaśiśuḥ praṇayaṃ vidhattām eva→svasyaiva +cātaka
ś k → k k	consonant / other	1	0.1	so 'pūrvaḥ rasanāviparyayavidhistat karṇayoś cāpalaṃ dṛṣṭiḥ sā madavismṛtasvaparadik kiṃ bhūyasoktena vā diś→madavismṛtasvaparadik +kiṃ
iḥ h → Ø h	visarga	1	0.1	itthaṃ niścitavān asi bhramara he yad vāraṇo 'dyāpy asā antaḥśūnyakaro niṣeyata iti bhrātaḥ ka eṣa grahaḥ bhramara+he
aḥ i → o i	visarga	1	0.1	itthaṃ niścitavān asi bhramara he yad vāraṇo 'dyāpy asā antaḥśūnyakaro niṣeyata iti bhrātaḥ ka eṣa grahaḥ karaḥ→antaḥśūnyakaro +iti
ḥ c → Ø c	visarga	1	0.1	tad vaidagdhyaṃ samucitapayastoyatattvaṃ vivektuṃ saṃlāpās te sa ca mṛdupadanyāsahṛdyo vilāsaḥ sa+ca
ama n → e n	consonant / other	1	0.1	āstāṃ tāvad baka yadi tathā vetthi kiṃcicchlathāṃsas tūṣṇīm evāsitum api sakhe tvaṃ kathaṃ me na haṃsaḥ me+na
m _ → ṃ balibhujā	anusvāra / nasal	1	0.1	pānthastrīgṛham iṣṭalābhakathanāllabdhānvayenāmunā sampratyetad anargalaṃ balibhujā māyāvinā bhujyate anargalaṃ+balibhujā
_ m → balibhujā m	consonant / other	1	0.1	pānthastrīgṛham iṣṭalābhakathanāllabdhānvayenāmunā sampratyetad anargalaṃ balibhujā māyāvinā bhujyate balibhujā+māyāvinā
uḥ d → vī d	visarga	1	0.1	karabha rasabhāt kroṣṭuṃ vāñchasy aho śravaṇajvaraḥ śaraṇam athavānṛjvī dīrghā tavaiva śirodharā anṛjuḥ→athavānṛjvī +dīrghā
ś → iva ś	consonant / other	1	0.1	karabha rasabhāt kroṣṭuṃ vāñchasy aho śravaṇajvaraḥ śaraṇam athavānṛjvī dīrghā tavaiva śirodharā eva→tavaiva +śirodharā
c c → k c	consonant / other	1	0.1	pṛthugalavilāvṛttiśrāntoccariṣyati vāk cirādiyati samaye ko jānīte bhaviṣyati kasya kim vāk+cirāt
ḥ b → Ø b	visarga	1	0.1	antaśchidrāṇi bhūyāṃsi kaṇṭakā bahavo bahiḥ kaṇṭakā+bahavo
r ch → ś ch	consonant / other	1	0.1	antaśchidrāṇi bhūyāṃsi kaṇṭakā bahavo bahiḥ antar+chidrāṇi→antaśchidrāṇi
ḥ g → Ø g	visarga	1	0.1	kathaṃ kamalanālasya mā bhūvan bhaṅgurā guṇāḥ bhaṅgurā+guṇāḥ
ī n → r n	consonant / other	1	0.1	astyeva tān paśyati ced anāryā trasteva lakṣmīr na padaṃ vidhatte lakṣmīr+na
s u → r u	consonant / other	1	0.1	uccair uccaratu ciraṃ cirī vartmani taruṃ samāruhya uccair+uccaratu
ḥ bh → Ø bh	visarga	1	0.1	chinnas tṛptasuhṛt sa candanatarur yūyaṃ palāyyāgatā bhogābhyāsasukhāsikāḥ pratidinaṃ tā vismṛtās tatra vaḥ āgatāḥ→palāyyāgatā +bhoga
m kh → ṃ kh	anusvāra / nasal	1	0.1	āstāṃ khalv anurūpayā saphalayā puṣpaśriyā durvidhe sambandho 'nanurūpayāpi na kṛtaḥ kiṃ candanasya tvayā āstāṃ+khalv
i i → ī	vowel coalescence	1	0.1	sanmūlaḥ prathitonnatir ghanalasacchāyaḥ sthitaḥ satpathe sevyaḥ sadbhir itīdam ākalayatā tālo 'dhvagenāśritaḥ iti+idam→itīdam
ī a → y a	vowel coalescence	1	0.1	puṃsaḥ śaktir iyaty asau tu phaled adyāthavā śvo 'thavā kāle kvāpy athavā kadācid athavā na tv eva vedhāḥ prabhuḥ iyaty+asau
s ś → ḥ ś	consonant / other	1	0.1	tvanmūle puruṣāyuṣaṃ gatam idaṃ dehena saṃśuṣyatā kṣodīyāṃsam api kṣaṇaṃ param ataḥ śaktiḥ kutaḥ prāṇitum ataḥ+śaktiḥ
e i → a i	vowel coalescence	1	0.1	paśyāmaḥ kim ayaṃ prapatsyata iti svalpābhrasiddhakriyair darpād dūram upekṣitena balavat karmeritair mantribhiḥ prapatsyata+iti
ś a → g a	consonant / other	1	0.1	labdhātmaprasareṇa rakṣitum athāśakyena muktvāśāniṃ sphītas tādṛg aho ghanena ripuṇā dagdho girigrāmakaḥ tādṛg+aho
ar gh → o gh	consonant / other	1	0.1	labdhātmaprasareṇa rakṣitum athāśakyena muktvāśāniṃ sphītas tādṛg aho ghanena ripuṇā dagdho girigrāmakaḥ aho+ghanena
iḥ s → naugha s	visarga	1	0.1	sādhūtpātaghanaugha sādhu sudhiyā dhyeyaṃ dharāyām idaṃ ko 'nyaḥ kartum alaṃ tavaiva ghaṭate karmedṛśaṃ duṣkaram oghaiḥ→sādhūtpātaghanaugha +sādhu
gh → iva gh	consonant / other	1	0.1	sādhūtpātaghanaugha sādhu sudhiyā dhyeyaṃ dharāyām idaṃ ko 'nyaḥ kartum alaṃ tavaiva ghaṭate karmedṛśaṃ duṣkaram eva→tavaiva +ghaṭate
āḥ a → asy a	visarga	1	0.1	labdhāyāṃ tṛṣi gomṛgasya vihagasyānyasya vā kasyacid vṛṣṭyā syād bhavadīyayopakṛtir ity āstāṃ davīyasy adaḥ davīyasy+adaḥ
ṣeviṣoḥ t → seviṣos t	visarga	1	0.1	saṃtyajya pānācamanocitāni toyāntarāṇy asya siseviṣos tvām siseviṣos+tvām
e ambudhiḥ → e 'mbudhir	visarga	1	0.1	āstrīśiśu prathita eṣa pipāsitebhyaḥ saṃrakṣyate 'mbudhir apeyatayaiva dūrāt saṃrakṣyate+'mbudhir
ambudhiḥ a → 'mbudhir a	visarga	1	0.1	āstrīśiśu prathita eṣa pipāsitebhyaḥ saṃrakṣyate 'mbudhir apeyatayaiva dūrāt 'mbudhir+a
nti a → ty a	consonant / other	1	0.1	sarvāsāṃ trijagaty apām iyam asāv ādhāratā tāvakī prollāso 'yam athāmbudhe 'mbunilaye seyaṃ mahāsattvatā trijagaty+apām
au ā → āv ā	vowel coalescence	1	0.1	sarvāsāṃ trijagaty apām iyam asāv ādhāratā tāvakī prollāso 'yam athāmbudhe 'mbunilaye seyaṃ mahāsattvatā asāv+ādhāra
ā p → ī p	consonant / other	1	0.1	sarvāsāṃ trijagaty apām iyam asāv ādhāratā tāvakī prollāso 'yam athāmbudhe 'mbunilaye seyaṃ mahāsattvatā tāvakī+prollāso
ā e → m e	vowel coalescence	1	0.1	sevitvā bahubhaṅgabhīṣaṇatanuṃ tvām eva velācalagrāvasrotasi pānatāpakalaho yat kvāpi nirvāpyate tvām+eva
ā p → ṃ p	anusvāra / nasal	1	0.1	nodvegaṃ yadi yāsi yady avahitaḥ karṇaṃ dadāsi kṣaṇaṃ tvāṃ pṛcchāmi yad ambudhe kimapi tanniścitya dehyuttaram tvāṃ+pṛcchāmi
ā t → ī t	consonant / other	1	0.1	viśuddhiḥ kīdṛśī tasya jaḍasya sphaṭikāśmanaḥ kīdṛśī+tasya
t h → dd h	consonant / other	1	0.1	saṃvittir asty atha guṇāḥ pratibhānti loke taddhi praśastam iha kasya kim ucyatāṃ vā tat+hi→taddhi
ama j → e j	consonant / other	1	0.1	nanv evam eva sumaṇe luṭa yāvadāyus tvaṃ me jagatprasahane 'tra kathāśarīram me+jagat
ḥ n → n	visarga	1	0.1	itthaṃ prārthitadānadurvyasanino naudāryarekhojjvalā jātānaipuṇadustareṣu nikaṣasthāneṣu cintāmaṇeḥ jātāḥ+naipuṇa→jātānaipuṇadustareṣu
ayam n → 'yaṃ n	anusvāra / nasal	1	0.1	na samprāpto vṛddhiṃ sa yadi bhṛśam akṣetrapatitaḥ kim ikṣor doṣo 'yaṃ na punar aguṇāyā marubhuvaḥ 'yaṃ+na
aḥ r → o r	visarga	1	0.1	āmrāḥ kiṃ phalabhāranamraśiraso ramyā kim ūṣmacchidaḥ sacchāyāḥ kadalīdrumāḥ surabhayaḥ kiṃ puṣpitāś campakāḥ śirasaḥ→phalabhāranamraśiraso +ramyā
a d → ī d	consonant / other	1	0.1	āmrāḥ kiṃ phalabhāranamraśiraso ramyā kim ūṣmacchidaḥ sacchāyāḥ kadalīdrumāḥ surabhayaḥ kiṃ puṣpitāś campakāḥ kadala+drumāḥ→kadalīdrumāḥ
īḥ bh → yo bh	visarga	1	0.1	etās tā niravagrahograkarabhollīḍhārdharūḍhāḥ punaḥ śamyo bhrāmyasi mūḍha nirmaruti kiṃ mithyaiva martuṃ marau śamyo+bhrāmyasi
aḥ asi → o 'sy	visarga	1	0.1	utthāpito 'sy analasārathinā yadarthaṃ duṣṭena tat kuru kalaṅkaya viśvam etat utthāpito+'sy
asi a → 'sy a	consonant / other	1	0.1	utthāpito 'sy analasārathinā yadarthaṃ duṣṭena tat kuru kalaṅkaya viśvam etat 'sy+anala
ā n → ṃ n	anusvāra / nasal	1	0.1	re dandaśūka yad ayogyam apīśvaras tvāṃ vātsalyatau nayati nūpuradhāma satyam tvāṃ+nayati
s → a s	consonant / other	1	0.1	re dandaśūka yad ayogyam apīśvaras tvāṃ vātsalyatau nayati nūpuradhāma satyam dhām→nūpuradhāma +satyam
ā ī → e	vowel coalescence	1	0.1	maulau sanmaṇayo gṛhaṃ giriguhā tyāgitvam ātmatvaco niryatnopanataś caiva vṛttir anilair ekatra caryedṛśī caryā+īdṛśā→caryedṛśī
c d → g d	consonant / other	1	0.1	anyatrānṛju vartma vāg dvirasanā dṛṣṭau viṣaṃ dṛśyate yā dhik tām anu dīpako jvalati bho bhogin sakhe kiṃ nv idam vāg+dvirasanā
ḥ d → Ø d	visarga	1	0.1	anyatrānṛju vartma vāg dvirasanā dṛṣṭau viṣaṃ dṛśyate yā dhik tām anu dīpako jvalati bho bhogin sakhe kiṃ nv idam dvirasanā+dṛṣṭau
iḥ m → Ø m	visarga	1	0.1	kallolavellitadṛṣatparuṣaprahārai ratnāny amūni makarālaya māvamaṃsthāḥ ālayaiḥ→makarālaya +mā
api e → 'py e	consonant / other	1	0.1	varṣe samasta ekaikaḥ ślāghyaḥ ko 'py eṣa vāsaraḥ 'py+eṣa
ā t → at t	consonant / other	1	0.1	janair mahattayā nīto yo na pūrvair na cāparaḥ mahā+tayā→mahattayā
yāḥ y → er y	visarga	1	0.1	kim idam ucitaṃ śuddheḥ śliṣṭaṃ svapakṣasamunnateḥ phalapariṇater yuktaṃ prāptaṃ guṇapraṇayasya vā pariṇatyāḥ→phalapariṇater +yuktaṃ
s s → ḥ s	consonant / other	1	0.1	kṣaṇam upagataḥ karṇopāntaṃ parasya puraḥ sthitān viśikha nipatan krūraṃ dūrān nṛśaṃsa nihaṃsi yat puraḥ+sthitān
aḥ p → o p	visarga	1	0.1	āhūteṣu vihaṅgameṣu maśako nāyān puro vāryate madhevāridhi vā vasaṃstṛṇamaṇir dhatte maṇīnāṃ rucam maśako+puro
as v → o v	consonant / other	1	0.1	āhūteṣu vihaṅgameṣu maśako nāyān puro vāryate madhevāridhi vā vasaṃstṛṇamaṇir dhatte maṇīnāṃ rucam puro+vāryate
ḥ dh → r dh	visarga	1	0.1	āhūteṣu vihaṅgameṣu maśako nāyān puro vāryate madhevāridhi vā vasaṃstṛṇamaṇir dhatte maṇīnāṃ rucam tṛṇamaṇiḥ→vasaṃstṛṇamaṇir +dhatte
yai n → iye n	consonant / other	1	0.1	hemakāra sudhiye namo 'stu te dustareṣu bahuśaḥ parīkṣitum sudhiye+namo
ḥ gh → Ø gh	visarga	1	0.1	vṛtta eva sa ghaṭo 'ndhakūpa yas tvatprasādam api netum akṣamaḥ sa+ghaṭo
aḥ andhakūpaiḥ → o 'ndhakūpa	visarga	1	0.1	vṛtta eva sa ghaṭo 'ndhakūpa yas tvatprasādam api netum akṣamaḥ ghaṭo+'ndhakūpa
andhakūpaiḥ y → 'ndhakūpa y	visarga	1	0.1	vṛtta eva sa ghaṭo 'ndhakūpa yas tvatprasādam api netum akṣamaḥ 'ndhakūpa+yas
āt k → ataḥ k	consonant / other	1	0.1	tṛṇamaṇer manujasya ca tattvataḥ kim ubhayor vipulāśayatocyate tattvataḥ+kim
ayoḥ v → or v	visarga	1	0.1	tṛṇamaṇer manujasya ca tattvataḥ kim ubhayor vipulāśayatocyate ubhayor+vipula
ntaḥ j → to j	visarga	1	0.1	kim iyatā dvipadasya hanumato jalanidhikramaṇe vivadāmahe hanumato+jalanidhi
nt i → d i	consonant / other	1	0.1	sa jalabindur aho viparītadṛg jagad idaṃ vayam atra sacetanāḥ jagad+idaṃ
ś j → g j	consonant / other	1	0.1	sa jalabindur aho viparītadṛg jagad idaṃ vayam atra sacetanāḥ dṛś→viparītadṛg +jagad
bhiḥ v → abhir v	visarga	1	0.1	budhyāmahe na bahudhāpi vikalpayantaḥ kair nāmabhir vyapadiśema mahāmatīṃstān nāmabhir+vyapadiśema
_ a → _ '	consonant / other	1	0.1	stabdhasya niṣkriyatayāstabhiyo 'sya nūnam aśnanti gomṛgagaṇāḥ pura eva sasyam _+'sya
_ a → niṣkriyatayāstabhiyo a	consonant / other	1	0.1	stabdhasya niṣkriyatayāstabhiyo 'sya nūnam aśnanti gomṛgagaṇāḥ pura eva sasyam _→niṣkriyatayāstabhiyo +'sya
