sutra_id	sutra_text_slp1	exemplar_forms	exemplar_loci	texts	mean_chain_position	status	scope_justification
4.3.90	aBijanaSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.91	AyuDajIviByaSCaH parvate	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.92	SaRqikAdiByo YyaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.93	sinDutakzaSilAdiByo'RaYO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.94	tUdISalAturavarmatIkUcavArAqQakCaRQaYyakaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.95	BaktiH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.96	acittAdadeSakAlAwWak	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.97	mahArAjAwWaY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.98	vAsudevArjunAByAM vun	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.99	gotrakzatriyAKyeByo bahulaM vuY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.100	janapadinAM janapadavat sarvaM janapadena samAnaSabdAnAM bahuvacane	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.101	tena proktam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.102	tittirivaratantuKaRqikoKAcCaR	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.103	kASyapakOSikAByAmfziByAM RiniH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.104	kalApivESampAyanAntevAsiByaSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.105	purARaproktezu brAhmaRakalpezu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.106	SOnakAdiByaSCandasi	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.107	kaWacarakAlluk	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.108	kalApino'R	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.109	Cagalino Qinuk	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.110	pArASaryaSilAliByAM BikzunawasUtrayoH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.111	karmandakfSASvAdiniH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.112	tenEkadik	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.113	tasiSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.114	uraso yacca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.115	upajYAte	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.116	kfte granTe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.117	saMjYAyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.118	kulAlAdiByo vuY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.119	kzudrABramaravawarapAdapAdaY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.120	tasyedam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.121	raTAdyat	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.122	patrapUrvAdaY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.123	patrADvaryuparizadaSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.124	halasIrAwWak	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.125	dvandvAdvun vEramETunikayoH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.126	gotracaraRAdvuY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.127	saMGANkalakzaRezvaYyaYiYAmaR	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.128	SAkalAdvA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.129	CandogOkTikayAjYikabahvfcanawAYYyaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.130	na daRqamARavAntevAsizu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.131	rEvatikAdiByaSCaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.132	kOpiYjalahAstipadAdaR	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.133	ATarvaRikasyekalopaSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.134	tasya vikAraH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.135	avayave ca prARyozaDivfkzeByaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.136	bilvAdiByo'R	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.137	kopaDAcca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.138	trapujatunoH zuk	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.139	oraY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.140	anudAttAdeSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.141	palASAdiByo vA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.142	SamyAzwlaY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.143	mayaqvEtayorBAzAyAmaBakzyAcCAdanayoH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.144	nityaM vfdDaSarAdiByaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.145	goSca purIze	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.146	pizwAcca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.147	saMjYAyAM kan	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.148	vrIheH puroqASe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.149	asaMjYAyAM tilayavAByAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.150	dvyacaSCandasi	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.151	notvadvarDrabilvAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.152	tAlAdiByo'R	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.153	jAtarUpeByaH parimARe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.154	prARirajatAdiByo'Y	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.155	YitaSca tatpratyayAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.156	krItavat parimARAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.157	uzwrAdvuY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.158	umorRayorvA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.159	eRyA QaY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.160	gopayasoryat	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.161	droSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.162	mAne vayaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.163	Pale luk	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.164	plakzAdiByo'R	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.165	jambvA vA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.166	lup ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.167	harItakyAdiByaSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.3.168	kaMsIyaparaSavyayoryaYaYO luk ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.1	prAgvahatezWak	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.2	tena dIvyati Kanati jayati jitam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.3	saMskftam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.4	kulatTakopaDAdaR	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.5	tarati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.6	gopucCAwWaY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.7	nOdvyacazWan	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.8	carati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.9	AkarzAt zWal	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.10	parpAdiByaH zWan	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.11	SvagaRAwWaYca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.12	vetanAdiByo jIvati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.13	vasnakrayavikrayAwWan	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.14	AyuDAcCa ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.15	haratyutsaNgAdiByaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.16	BastrAdiByaH zWan	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.17	viBAzA vivaDavIvaDAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.18	aR kuwilikAyAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.19	nirvftte'kzadyUtAdiByaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.20	ktrermam nityaM	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.21	apamityayAcitAByAM kakkanO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.22	saMsfzwe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.23	cUrRAdiniH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.24	lavaRAlluk	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.25	mudgAdaR	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.26	vyaYjanErupasikte	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.27	ojassaho'mBasA vartate	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.28	tat pratyanupUrvamIpalomakUlam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.29	parimuKaM ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.30	prayacCati garhyam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.31	kusIdadaSEkAdaSAt zWanzWacO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.32	uYCati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.33	rakzati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
